step,tl_id,previous_state,current_state,action,reward
81,0,1_1_1,1_1_0,17,0.525
176,0,1_1_0,1_3_1,30,-0.9416666666666667
190,0,1_3_1,1_2_0,3,0.675
258,0,1_2_0,1_3_1,21,-2.95
272,0,1_3_1,2_2_0,3,-0.2583333333333333
343,0,2_2_0,1_4_1,22,-5.025
435,0,1_4_1,1_1_0,29,-0.18333333333333335
464,0,1_1_0,1_1_1,8,0.5916666666666667
520,0,1_1_1,2_1_0,17,0.033333333333333326
534,0,2_1_0,2_1_1,3,0.95
608,0,2_1_1,3_0_0,23,-1.5083333333333333
652,0,3_0_0,1_1_1,13,0.9916666666666667
714,0,1_1_1,2_1_0,19,-0.2333333333333334
728,0,2_1_0,1_2_1,3,0.9083333333333333
844,0,1_2_1,3_1_0,37,-4.383333333333334
879,0,3_1_0,1_2_1,10,0.4916666666666667
995,0,1_2_1,1_1_0,37,-0.33333333333333326
1024,0,1_1_0,1_2_1,8,0.4833333333333333
1140,0,1_2_1,3_1_0,37,-2.775
1175,0,3_1_0,1_2_1,10,0.30833333333333335
1291,0,1_2_1,3_2_0,37,-3.166666666666667
1317,0,3_2_0,1_3_1,7,0.5
1331,0,1_3_1,1_2_0,3,0.7083333333333333
1399,0,1_2_0,1_3_1,21,-1.8916666666666666
1413,0,1_3_1,1_3_0,3,-0.008333333333333304
1520,0,1_3_0,1_5_1,34,-8.675
1603,0,1_5_1,2_1_0,26,-0.5833333333333333
1617,0,2_1_0,1_1_1,3,0.85
1673,0,1_1_1,2_1_0,17,-0.8083333333333333
1687,0,2_1_0,1_1_1,3,0.8833333333333333
1749,0,1_1_1,2_1_0,19,0.15000000000000002
1763,0,2_1_0,2_1_1,3,0.725
1837,0,2_1_1,3_1_0,23,-2.341666666666667
1917,0,3_1_0,1_2_1,25,-0.16666666666666674
2033,0,1_2_1,3_1_0,37,-3.2750000000000004
2089,0,3_1_0,1_2_1,17,0.35
2205,0,1_2_1,3_1_0,37,-2.658333333333333
2240,0,3_1_0,1_1_1,10,0.8
2302,0,1_1_1,2_2_0,19,-0.3999999999999999
2373,0,2_2_0,2_3_1,22,-1.7000000000000002
2402,0,2_3_1,2_1_0,8,0.5583333333333333
2416,0,2_1_0,1_2_1,3,0.9333333333333333
2532,0,1_2_1,3_1_0,37,-2.775
2606,0,3_1_0,1_3_1,23,-1.6083333333333334
2620,0,1_3_1,1_2_0,3,0.4666666666666667
2688,0,1_2_0,1_3_1,21,-4.216666666666667
2702,0,1_3_1,1_2_0,3,-1.0833333333333335
2770,0,1_2_0,2_3_1,21,-6.5
2799,0,2_3_1,3_1_0,8,0.2416666666666667
2834,0,3_1_0,1_1_1,10,0.8333333333333334
2899,0,1_1_1,2_1_0,20,-1.2583333333333333
2964,0,2_1_0,1_3_1,20,-1.1833333333333331
3032,0,1_3_1,2_1_0,21,-0.6000000000000001
3082,0,2_1_0,1_2_1,15,0.275
3198,0,1_2_1,3_2_0,37,-4.791666666666667
3281,0,3_2_0,2_3_1,26,-3.7249999999999996
3310,0,2_3_1,3_1_0,8,0.3666666666666667
3345,0,3_1_0,2_3_1,10,0.008333333333333304
3374,0,2_3_1,2_1_0,8,0.125
3388,0,2_1_0,1_2_1,3,0.6166666666666667
3504,0,1_2_1,3_2_0,37,-5.45
3530,0,3_2_0,1_3_1,7,0.5583333333333333
3607,0,1_3_1,3_1_0,24,-2.2916666666666665
