step,tl_id,start_at_step,cycle_time
225,0,-1,230
557,0,229,332
931,0,561,374
1050,0,935,119
1340,0,1054,290
1570,0,1344,230
1743,0,1574,173
2024,0,1747,281
2302,0,2028,278
2619,0,2306,317
2816,0,2623,197
2986,0,2820,170
3240,0,2990,254
3389,0,3244,149
3535,0,3393,146
3660,0,3539,125
3785,0,3664,125
4036,0,3789,251
4362,0,4040,326
4760,0,4366,398
5011,0,4764,251
5349,0,5015,338
5780,0,5353,431
6028,0,5784,248
6342,0,6032,314
6701,0,6346,359
6946,0,6705,245
7281,0,6950,335
7496,0,7285,215
7645,0,7500,149
7869,0,7649,224
8189,0,7873,320
8515,0,8193,326
8712,0,8519,197
8939,0,8716,227
9154,0,8943,215
9468,0,9158,314
9776,0,9472,308
10135,0,9780,359
10302,0,10139,167
10586,0,10306,284
10861,0,10590,275
11169,0,10865,308
11459,0,11173,290
11776,0,11463,317
12027,0,11780,251
12344,0,12031,317
12502,0,12348,158
12792,0,12506,290
13019,0,12796,227
13270,0,13023,251
13545,0,13274,275
13853,0,13549,308
14014,0,13857,161
14280,0,14018,266
14426,0,14284,146
14689,0,14430,263
14916,0,14693,227
15203,0,14920,287
15442,0,15207,239
15708,0,15446,266
16070,0,15712,362
16321,0,16074,251
16515,0,16325,194
16877,0,16519,362
17038,0,16881,161
17319,0,17042,281
17513,0,17323,194
17734,0,17517,221
17994,0,17738,260
18215,0,17998,221
18364,0,18219,149
18588,0,18368,224
18893,0,18592,305
18997,0,18897,104
19227,0,19001,230
19412,0,19231,185
19798,0,19416,386
19983,0,19802,185
20177,0,19987,194
20344,0,20181,167
20529,0,20348,185
20873,0,20533,344
21175,0,20877,302
21462,0,21179,287
21803,0,21466,341
22195,0,21807,392
22407,0,22199,212
22724,0,22411,317
23059,0,22728,335
23340,0,23063,281
23654,0,23344,314
23902,0,23658,248
24228,0,23906,326
24446,0,24232,218
24682,0,24450,236
25065,0,24686,383
25364,0,25069,299
25615,0,25368,251
25983,0,25619,368
26306,0,25987,323
26602,0,26310,296
26889,0,26606,287
27179,0,26893,290
27499,0,27183,320
27564,0,27503,65
27851,0,27568,287
28036,0,27855,185
28323,0,28040,287
28730,0,28327,407
29026,0,28734,296
29271,0,29030,245
29444,0,29275,173
29743,0,29448,299
29955,0,29747,212
30146,0,29959,191
30379,0,30150,233
30642,0,30383,263
31010,0,30646,368
31315,0,31014,305
31521,0,31319,206
31838,0,31525,317
32065,0,31842,227
32286,0,32069,221
32549,0,32290,263
32785,0,32553,236
