step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
131,0,25,1,106,105,0
151,0,135,2,16,15,0
261,0,155,3,106,101,0
299,0,265,0,34,25,0
340,0,303,1,37,30,0
360,0,344,2,16,12,0
392,0,364,3,28,19,0
499,0,396,0,103,96,0
621,0,503,1,118,113,0
644,0,625,2,19,5,0
706,0,648,3,58,52,0
771,0,710,0,61,54,0
890,0,775,1,115,114,0
949,0,894,2,55,41,0
1056,0,953,3,103,91,0
1097,0,1060,0,37,12,0
1147,0,1101,1,46,36,0
1215,0,1151,2,64,57,0
1325,0,1219,3,106,99,0
1366,0,1329,0,37,27,0
1419,0,1370,1,49,37,0
1448,0,1423,2,25,18,0
1558,0,1452,3,106,105,0
1572,0,1562,0,10,6,0
1685,0,1576,1,109,97,0
1729,0,1689,2,40,28,0
1839,0,1733,3,106,102,0
1925,0,1843,0,82,72,0
2035,0,1929,1,106,99,0
2061,0,2039,2,22,10,0
2090,0,2065,3,25,13,0
2155,0,2094,0,61,60,0
2220,0,2159,1,61,56,0
2321,0,2224,2,97,90,0
2395,0,2325,3,70,61,0
2409,0,2399,0,10,9,0
2531,0,2413,1,118,106,0
2647,0,2535,2,112,105,0
2670,0,2651,3,19,12,0
2687,0,2674,0,13,1,0
2788,0,2691,1,97,90,0
2808,0,2792,2,16,15,0
2864,0,2812,3,52,51,0
2902,0,2868,0,34,25,0
2949,0,2906,1,43,42,0
3062,0,2953,2,109,102,0
3166,0,3066,3,100,90,0
3270,0,3170,0,100,79,0
3317,0,3274,1,43,28,0
3439,0,3321,2,118,103,0
3552,0,3443,3,109,100,0
3584,0,3556,0,28,13,0
3637,0,3588,1,49,35,0
3711,0,3641,2,70,61,0
3752,0,3715,3,37,22,0
3763,0,3756,0,7,0,6
3801,0,3767,1,34,30,0
3920,0,3805,2,115,108,0
3964,0,3924,3,40,30,0
4068,0,3968,0,100,73,0
4172,0,4072,1,100,83,0
4252,0,4176,2,76,64,0
4308,0,4256,3,52,24,0
4346,0,4312,0,34,19,0
4381,0,4350,1,31,20,0
4467,0,4385,2,82,72,0
4586,0,4471,3,115,105,0
4687,0,4590,0,97,80,0
4722,0,4691,1,31,17,0
4844,0,4726,2,118,95,0
4945,0,4848,3,97,70,0
4977,0,4949,0,28,12,0
5054,0,4981,1,73,46,0
5176,0,5058,2,118,109,0
5262,0,5180,3,82,63,0
5309,0,5266,0,43,24,0
5362,0,5313,1,49,29,0
5430,0,5366,2,64,49,0
5474,0,5434,3,40,30,0
5512,0,5478,0,34,22,0
5526,0,5516,1,10,3,0
5627,0,5530,2,97,85,0
5704,0,5631,3,73,61,0
5802,0,5708,0,94,80,0
5861,0,5806,1,55,32,0
5971,0,5865,2,106,82,0
6087,0,5975,3,112,89,0
6206,0,6091,0,115,102,0
6256,0,6210,1,46,16,0
6315,0,6260,2,55,29,0
6371,0,6319,3,52,37,0
6436,0,6375,0,61,54,0
6483,0,6440,1,43,32,0
6509,0,6487,2,22,1,0
6574,0,6513,3,61,54,0
6690,0,6578,0,112,103,0
6761,0,6694,1,67,40,0
6808,0,6765,2,43,23,0
6852,0,6812,3,40,25,0
6950,0,6856,0,94,81,0
7027,0,6954,1,73,59,0
7068,0,7031,2,37,22,0
7106,0,7072,3,34,20,0
7120,0,7110,0,10,3,0
7173,0,7124,1,49,37,0
7247,0,7177,2,70,61,0
7360,0,7251,3,109,100,0
7374,0,7364,0,10,0,6
7385,0,7378,1,7,0,5
7486,0,7389,2,97,72,0
7503,0,7490,3,13,0,4
7517,0,7507,0,10,0,12
7546,0,7521,1,25,5,0
7593,0,7550,2,43,27,0
7658,0,7597,3,61,47,0
7756,0,7662,0,94,57,0
7863,0,7760,1,103,63,0
7922,0,7867,2,55,19,0
7981,0,7926,3,55,22,0
8067,0,7985,0,82,50,0
8135,0,8071,1,64,36,0
8185,0,8139,2,46,27,0
8268,0,8189,3,79,56,0
8279,0,8272,0,7,0,9
8347,0,8283,1,64,47,0
8436,0,8351,2,85,58,0
8507,0,8440,3,67,45,0
8560,0,8511,0,49,1,0
8589,0,8564,1,25,0,3
8609,0,8593,2,16,0,3
8653,0,8613,3,40,26,0
8742,0,8657,0,85,69,0
8792,0,8746,1,46,32,0
8899,0,8796,2,103,62,0
8970,0,8903,3,67,29,0
9035,0,8974,0,61,37,0
9133,0,9039,1,94,63,0
9174,0,9137,2,37,0,5
9227,0,9178,3,49,24,0
9265,0,9231,0,34,10,0
9276,0,9269,1,7,0,5
9329,0,9280,2,49,22,0
9439,0,9333,3,106,94,0
9528,0,9443,0,85,63,0
9563,0,9532,1,31,0,7
9598,0,9567,2,31,6,0
