step,tl_id,start_at_step,cycle_time
261,0,-1,266
524,0,265,263
823,0,528,299
1056,0,827,233
1340,0,1060,284
1558,0,1344,218
1725,0,1562,167
1994,0,1729,269
2233,0,1998,239
2574,0,2237,341
2801,0,2578,227
3163,0,2805,362
3477,0,3167,314
3746,0,3481,269
3892,0,3750,146
4191,0,3896,299
4463,0,4195,272
4642,0,4467,179
4770,0,4646,128
5102,0,4774,332
5440,0,5106,338
5814,0,5444,374
6188,0,5818,374
6478,0,6192,290
6696,0,6482,218
6818,0,6700,122
7030,0,6822,212
7338,0,7034,308
7571,0,7342,233
7894,0,7575,323
8169,0,7898,275
8363,0,8173,194
8569,0,8367,206
8937,0,8573,368
9092,0,8941,155
9235,0,9096,143
9510,0,9239,275
9767,0,9514,257
10060,0,9771,293
10329,0,10064,269
10625,0,10333,296
10969,0,10629,344
11283,0,10973,314
11513,0,11287,230
11866,0,11517,353
12072,0,11870,206
12224,0,12076,152
12424,0,12228,200
12678,0,12428,254
13061,0,12682,383
13300,0,13065,239
13680,0,13304,380
13865,0,13684,185
14209,0,13869,344
14412,0,14213,203
14687,0,14416,275
15010,0,14691,323
15219,0,15014,209
15407,0,15223,188
15730,0,15411,323
16050,0,15734,320
16259,0,16054,209
16504,0,16263,245
16692,0,16508,188
16994,0,16696,302
17125,0,16998,131
17346,0,17129,221
17528,0,17350,182
17815,0,17532,287
18042,0,17819,227
18389,0,18046,347
18595,0,18393,206
18897,0,18599,302
19160,0,18901,263
19423,0,19164,263
19740,0,19427,317
20057,0,19744,317
20419,0,20061,362
20703,0,20423,284
21020,0,20707,317
21250,0,21024,230
21570,0,21254,320
21914,0,21574,344
22078,0,21918,164
22302,0,22082,224
22514,0,22306,212
22798,0,22518,284
23034,0,22802,236
23405,0,23038,371
23788,0,23409,383
23961,0,23792,173
24191,0,23965,230
24496,0,24195,305
24792,0,24500,296
24974,0,24796,182
25270,0,24978,296
25482,0,25274,212
25673,0,25486,191
25948,0,25677,275
26220,0,25952,272
26480,0,26224,260
26698,0,26484,218
26925,0,26702,227
27176,0,26929,251
27463,0,27180,287
27798,0,27467,335
28031,0,27802,233
28297,0,28035,266
28497,0,28301,200
28748,0,28501,251
28972,0,28752,224
29187,0,28976,215
29501,0,29191,314
29860,0,29505,359
30102,0,29864,242
30323,0,30106,221
30628,0,30327,305
30825,0,30632,197
31118,0,30829,293
31408,0,31122,290
31599,0,31412,191
31868,0,31603,269
32062,0,31872,194
32319,0,32066,257
32588,0,32323,269
32830,0,32592,242
