step,tl_id,start_at_step,cycle_time
105,0,-1,110
413,0,109,308
679,0,417,266
897,0,683,218
1217,0,901,320
1408,0,1221,191
1701,0,1412,293
1922,0,1705,221
2173,0,1926,251
2394,0,2177,221
2705,0,2398,311
3022,0,2709,317
3273,0,3026,251
3653,0,3277,380
3898,0,3657,245
4107,0,3902,209
4343,0,4111,236
4714,0,4347,371
4914,0,4718,200
5312,0,4918,398
5554,0,5316,242
5781,0,5558,227
6065,0,5785,284
6313,0,6069,248
6459,0,6317,146
6791,0,6463,332
6994,0,6795,203
7302,0,6998,308
7586,0,7306,284
7771,0,7590,185
8172,0,7775,401
8411,0,8176,239
8569,0,8415,158
8865,0,8573,296
9209,0,8869,344
9484,0,9213,275
9768,0,9488,284
10097,0,9772,329
10279,0,10101,182
10485,0,10283,206
10757,0,10489,272
11038,0,10761,281
11283,0,11042,245
11489,0,11287,206
11788,0,11493,299
11937,0,11792,149
12023,0,11941,86
12334,0,12027,311
12624,0,12338,290
12920,0,12628,296
13159,0,12924,239
13470,0,13163,311
13832,0,13474,362
14182,0,13836,350
14394,0,14186,212
14780,0,14398,386
15037,0,14784,257
15390,0,15041,353
15716,0,15394,326
16018,0,15720,302
16308,0,16022,290
16679,0,16312,371
16918,0,16683,239
17190,0,16922,272
17423,0,17194,233
17761,0,17427,338
18009,0,17765,248
18197,0,18013,188
18517,0,18201,320
18765,0,18521,248
19085,0,18769,320
19528,0,19089,443
19785,0,19532,257
19985,0,19789,200
20281,0,19989,296
20496,0,20285,215
20846,0,20500,350
21094,0,20850,248
21303,0,21098,209
21524,0,21307,221
21781,0,21528,257
22089,0,21785,308
22481,0,22093,392
22687,0,22485,206
23013,0,22691,326
23387,0,23017,374
23650,0,23391,263
23862,0,23654,212
24209,0,23866,347
24355,0,24213,146
24597,0,24359,242
24938,0,24601,341
25234,0,24942,296
25431,0,25238,197
25787,0,25435,356
26056,0,25791,269
26298,0,26060,242
26399,0,26302,101
26554,0,26403,155
26808,0,26558,254
27143,0,26812,335
27370,0,27147,227
27531,0,27374,161
27824,0,27535,293
28174,0,27828,350
28401,0,28178,227
28592,0,28405,191
28936,0,28596,344
29133,0,28940,197
29342,0,29137,209
29620,0,29346,278
29856,0,29624,236
30197,0,29860,341
30460,0,30201,263
30699,0,30464,239
30971,0,30703,272
31162,0,30975,191
31515,0,31166,353
31784,0,31519,269
32017,0,31788,233
32253,0,32021,236
32489,0,32257,236
