step,tl_id,start_at_step,cycle_time
198,0,-1,203
356,0,202,158
502,0,360,146
756,0,506,254
893,0,760,137
1168,0,897,275
1494,0,1172,326
1739,0,1498,245
1966,0,1743,227
2289,0,1970,323
2480,0,2293,191
2815,0,2484,335
3021,0,2819,206
3302,0,3025,281
3571,0,3306,269
3777,0,3575,206
