step,tl_id,start_at_step,cycle_time
165,0,-1,170
440,0,169,275
622,0,444,182
894,0,626,272
1154,0,898,260
1360,0,1158,206
1689,0,1364,329
1901,0,1693,212
2113,0,1905,212
2247,0,2117,134
2558,0,2251,311
2827,0,2562,269
3018,0,2831,191
3386,0,3022,368
3619,0,3390,233
3963,0,3623,344
