step,tl_id,new_state
21,0,1
77,0,2
94,0,3
141,0,0
158,0,1
223,0,2
288,0,3
350,0,0
376,0,1
459,0,2
521,0,3
640,0,0
681,0,1
716,0,2
802,0,3
834,0,0
893,0,1
916,0,2
936,0,3
1031,0,0
1093,0,1
1143,0,2
1214,0,3
1252,0,0
1311,0,1
1352,0,2
1474,0,3
1530,0,0
1628,0,1
1741,0,2
1827,0,3
1877,0,0
1975,0,1
2073,0,2
2192,0,3
2221,0,0
2262,0,1
2375,0,2
2416,0,3
2427,0,0
2456,0,1
2524,0,2
2535,0,3
2636,0,0
2713,0,1
2787,0,2
2810,0,3
2848,0,0
2874,0,1
2957,0,2
3019,0,3
3051,0,0
3104,0,1
3148,0,2
3198,0,3
3296,0,0
3337,0,1
3375,0,2
3395,0,3
3496,0,0
3570,0,1
3683,0,2
3754,0,3
3801,0,0
3815,0,1
