step,tl_id,start_at_step,cycle_time
204,0,-1,209
581,0,208,377
847,0,585,266
1065,0,851,218
1334,0,1069,269
1645,0,1338,311
1881,0,1649,236
2126,0,1885,245
2365,0,2130,239
2595,0,2369,230
2855,0,2599,260
3121,0,2859,266
3291,0,3125,170
3530,0,3295,239
3766,0,3534,236
