step,tl_id,previous_state,current_state,action,reward
63,0,0_1_0_1_1,1_1_1_1_2,11,5.465083798882682
182,0,1_1_1_1_2,3_1_1_2_3,38,2.681763766959298
208,0,3_1_1_2_3,3_1_1_1_0,7,0.8004663806863528
255,0,3_1_1_1_0,0_2_3_1_1,14,0.9127094972067039
365,0,0_2_3_1_1,2_1_3_2_2,35,1.1277932960893855
472,0,2_1_3_2_2,3_2_1_3_3,34,0.9725800934899099
585,0,3_2_1_3_3,4_2_2_1_0,36,0.88975812887779
668,0,4_2_2_1_0,1_3_3_1_1,26,0.7920463415275865
703,0,1_3_3_1_1,1_1_3_2_2,10,0.7174780526735833
771,0,1_1_3_2_2,2_1_1_3_3,21,0.8098209458589707
851,0,2_1_1_3_3,3_2_1_1_0,25,0.8369769695587732
892,0,3_2_1_1_0,0_3_2_1_1,12,0.815758309090441
963,0,0_3_2_1_1,1_1_3_2_2,22,0.9073807767019529
1031,0,1_1_3_2_2,2_1_1_2_3,21,0.8591380686352754
1069,0,2_1_1_2_3,2_3_1_1_0,11,0.769852354349561
1167,0,2_3_1_1_0,1_3_2_2_1,31,1.0347862803689747
1235,0,1_3_2_2_1,1_0_3_3_2,21,0.8275822237157138
1321,0,1_0_3_3_2,2_2_1_3_3,27,0.817353735649825
1338,0,2_2_1_3_3,2_3_1_1_0,4,0.7591327982652953
1436,0,2_3_1_1_0,1_3_1_2_1,31,0.980281287174931
1507,0,1_3_1_2_1,1_1_3_3_2,22,0.8074807960893855
1587,0,1_1_3_3_2,3_2_0_3_3,25,0.8479725581680889
1649,0,3_2_0_3_3,4_3_1_1_0,19,0.7906382890019178
1738,0,4_3_1_1_0,0_4_2_1_1,28,0.8324736681347482
1770,0,0_4_2_1_1,1_1_1_2_2,9,0.8827652713946299
1781,0,1_1_1_2_2,1_1_0_3_3,2,0.8047685554668795
1885,0,1_1_0_3_3,1_2_2_1_0,33,1.1934403942166707
2004,0,1_2_2_1_0,1_4_3_2_1,38,1.4653260745639038
2045,0,1_4_3_2_1,1_1_3_2_2,12,0.8144168281837875
2113,0,1_1_3_2_2,2_2_1_3_3,21,0.8997713180674074
2130,0,2_2_1_3_3,2_2_1_1_0,4,0.7353874510698133
2168,0,2_2_1_1_0,1_3_2_1_1,11,0.8469320689169522
2269,0,1_3_2_1_1,2_1_2_2_2,32,0.9162223777687648
2322,0,2_1_2_2_2,4_1_1_2_3,16,0.9440318844529226
2369,0,4_1_1_2_3,4_1_2_0_0,14,0.7324874845824567
2410,0,4_1_2_0_0,1_2_3_1_1,12,0.9021711528694769
2466,0,1_2_3_1_1,2_1_2_2_2,17,0.8174714019686087
2519,0,2_1_2_2_2,2_1_1_3_3,16,0.8267990156956637
2599,0,2_1_1_3_3,2_3_2_0_0,25,0.8042375717632521
2712,0,2_3_2_0_0,1_4_3_1_1,36,0.9747452268401988
2735,0,1_4_3_1_1,1_1_3_1_2,6,0.763131641954047
2746,0,1_1_3_1_2,1_2_2_1_3,2,0.6206137527997323
2859,0,1_2_2_1_3,2_2_3_1_0,36,1.265787110933759
2915,0,2_2_3_1_0,0_3_3_1_1,17,0.7713864084687316
2959,0,0_3_3_1_1,1_1_3_3_2,13,0.8793084098164405
3039,0,1_1_3_3_2,1_1_1_4_3,25,0.865097100292631
3125,0,1_1_1_4_3,3_3_1_1_0,27,1.0065659319042748
3214,0,3_3_1_1_0,1_4_2_1_1,28,0.9468475658419793
3258,0,1_4_2_1_1,1_1_2_2_2,13,0.7788492802459283
3284,0,1_1_2_2_2,2_1_0_2_3,7,0.8237607101447093
3295,0,2_1_0_2_3,2_1_1_2_0,2,0.6458010209459562
3345,0,2_1_1_2_0,0_1_1_3_1,15,1.2162809257781324
3395,0,0_1_1_3_1,1_1_2_3_2,15,0.8173293187259667
3448,0,1_1_2_3_2,1_1_1_4_3,16,1.1982472834428142
3534,0,1_1_1_4_3,2_3_1_1_0,27,0.8707510425682586
3548,0,2_3_1_1_0,1_3_1_1_1,3,0.70942594915061
3628,0,1_3_1_1_1,1_0_2_2_2,25,0.9752803797202503
3738,0,1_0_2_2_2,1_0_0_2_3,35,0.7873104549082203
3770,0,1_0_0_2_3,1_0_0_0_0,9,0.8047685554668795
3781,0,1_0_0_0_0,0_0_0_0_1,2,0.8571428571428572
