step,tl_id,previous_state,current_state,action,reward
25,0,[0 0 0 0 0],[0 0 2 3 1],[ 0.  0.  0.  0.  0. 21.],0.0
114,0,[0 0 2 3 1],[2 0 2 2 0],[ 0.  0.  2.  3.  1. 28.],0.0
158,0,[2 0 2 2 0],[0 2 2 3 1],[ 2.  0.  2.  2.  0. 13.],0.0
250,0,[0 2 2 3 1],[2 0 3 3 0],[ 0.  2.  2.  3.  1. 29.],-0.0017667844522968198
333,0,[2 0 3 3 0],[0 5 1 4 1],[ 2.  0.  3.  3.  0. 26.],0.0017667844522968198
386,0,[0 5 1 4 1],[2 0 0 6 0],[ 0.  5.  1.  4.  1. 16.],0.0
466,0,[2 0 0 6 0],[0 8 3 1 1],[ 2.  0.  0.  6.  0. 25.],0.0
555,0,[0 8 3 1 1],[5 0 3 3 0],[ 0.  8.  3.  1.  1. 28.],-0.0017667844522968198
614,0,[5 0 3 3 0],[0 3 3 1 1],[ 5.  0.  3.  3.  0. 18.],0.0017667844522968198
703,0,[0 3 3 1 1],[5 0 3 2 0],[ 0.  3.  3.  1.  1. 28.],0.0
774,0,[5 0 3 2 0],[0 6 3 1 1],[ 5.  0.  3.  2.  0. 22.],0.0
857,0,[0 6 3 1 1],[6 0 0 5 0],[ 0.  6.  3.  1.  1. 26.],0.0
916,0,[6 0 0 5 0],[0 8 0 3 1],[ 6.  0.  0.  5.  0. 18.],0.0
990,0,[0 8 0 3 1],[3 0 1 3 0],[ 0.  8.  0.  3.  1. 23.],0.0
1061,0,[3 0 1 3 0],[0 5 5 4 1],[ 3.  0.  1.  3.  0. 22.],0.0
1114,0,[0 5 5 4 1],[6 0 4 3 0],[ 0.  5.  5.  4.  1. 16.],0.0
1206,0,[6 0 4 3 0],[1 9 6 3 1],[ 6.  0.  4.  3.  0. 29.],-0.0017667844522968198
1292,0,[1 9 6 3 1],[12  0  2  5  0],[ 1.  9.  6.  3.  1. 27.],0.0017667844522968198
1369,0,[12  0  2  5  0],[ 0 10  5  3  1],[12.  0.  2.  5.  0. 24.],0.0
1395,0,[ 0 10  5  3  1],[4 1 4 6 0],[ 0. 10.  5.  3.  1.  7.],-0.00530035335689046
1478,0,[4 1 4 6 0],[ 0 11  4  3  1],[ 4.  1.  4.  6.  0. 26.],0.0035335689045936395
1567,0,[ 0 11  4  3  1],[10  0  6  0  0],[ 0. 11.  4.  3.  1. 28.],0.0
1623,0,[10  0  6  0  0],[0 2 3 2 1],[10.  0.  6.  0.  0. 17.],0.0017667844522968198
1664,0,[0 2 3 2 1],[3 0 3 3 0],[ 0.  2.  3.  2.  1. 12.],0.0
1753,0,[3 0 3 3 0],[0 7 6 3 1],[ 3.  0.  3.  3.  0. 28.],-0.0017667844522968198
1818,0,[0 7 6 3 1],[9 0 3 5 0],[ 0.  7.  6.  3.  1. 20.],0.0017667844522968198
1910,0,[9 0 3 5 0],[ 0 10  5  1  1],[ 9.  0.  3.  5.  0. 29.],0.0
