step,tl_id,previous_state,current_state,action,reward
25,0,[0 0 0 0 0],[0 0 2 3 1],[ 0.  0.  0.  0.  0. 28.],1.0
117,0,[0 0 2 3 1],[2 0 2 2 0],[ 0.  0.  2.  3.  1. 29.],0.9871221044365921
203,0,[2 0 2 2 0],[0 6 0 1 1],[ 2.  0.  2.  2.  0. 27.],0.9682764036120927
226,0,[0 6 0 1 1],[0 0 2 2 0],[0. 6. 0. 1. 1. 6.],1.0
297,0,[0 0 2 2 0],[0 4 2 3 1],[ 0.  0.  2.  2.  0. 22.],0.9847663918335297
314,0,[0 4 2 3 1],[2 0 1 6 0],[0. 4. 2. 3. 1. 4.],0.9981939536709855
352,0,[2 0 1 6 0],[0 6 1 1 1],[ 2.  0.  1.  6.  0. 11.],0.9913623871221044
423,0,[0 6 1 1 1],[2 0 0 2 0],[ 0.  6.  1.  1.  1. 22.],0.9913623871221044
440,0,[2 0 0 2 0],[0 1 2 2 1],[2. 0. 0. 2. 0. 4.],0.9995288574793875
511,0,[0 1 2 2 1],[3 0 1 2 0],[ 0.  1.  2.  2.  1. 22.],0.9901845308205732
585,0,[3 0 1 2 0],[0 4 2 1 1],[ 3.  0.  1.  2.  0. 23.],0.9829603455045152
677,0,[0 4 2 1 1],[5 0 2 3 0],[ 0.  4.  2.  1.  1. 29.],0.9627012171181782
748,0,[5 0 2 3 0],[0 4 1 4 1],[ 5.  0.  2.  3.  0. 22.],0.9795053003533569
825,0,[0 4 1 4 1],[3 0 3 2 0],[ 0.  4.  1.  4.  1. 24.],0.9854731056144483
881,0,[3 0 3 2 0],[1 4 1 7 1],[ 3.  0.  3.  2.  0. 17.],0.9864153906556733
970,0,[1 4 1 7 1],[3 0 2 2 0],[ 1.  4.  1.  7.  1. 28.],0.9802120141342756
1053,0,[3 0 2 2 0],[0 6 5 3 1],[ 3.  0.  2.  2.  0. 26.],0.9678837848449156
1118,0,[0 6 5 3 1],[6 0 6 3 0],[ 0.  6.  5.  3.  1. 20.],0.9671770710639969
1210,0,[6 0 6 3 0],[0 8 6 3 1],[ 6.  0.  6.  3.  0. 29.],0.9586179819395367
1272,0,[0 8 6 3 1],[10  0  2  3  0],[ 0.  8.  6.  3.  1. 19.],0.9590891244601492
1349,0,[10  0  2  3  0],[0 7 3 5 1],[10.  0.  2.  3.  0. 24.],0.9672555948174323
1417,0,[0 7 3 5 1],[6 0 5 4 0],[ 0.  7.  3.  5.  1. 21.],0.9850804868472713
1488,0,[6 0 5 4 0],[0 7 3 2 1],[ 6.  0.  5.  4.  0. 22.],0.9709462112288968
1580,0,[0 7 3 2 1],[11  0  4  1  0],[ 0.  7.  3.  2.  1. 29.],0.9470749901845308
1669,0,[11  0  4  1  0],[0 4 3 4 1],[11.  0.  4.  1.  0. 28.],0.9850019630938359
1755,0,[0 4 3 4 1],[10  0  4  4  0],[ 0.  4.  3.  4.  1. 27.],0.9486454652532391
1841,0,[10  0  4  4  0],[1 9 4 3 1],[10.  0.  4.  4.  0. 27.],0.9516293678837848
1933,0,[1 9 4 3 1],[15  0  3  3  0],[ 1.  9.  4.  3.  1. 29.],0.9100903023164507
