step,tl_id,previous_state,current_state,action,reward
102,0,[0 0 2 3 1],[2 0 2 2 0],[ 0.  0.  2.  3.  1. 24.],1.0
170,0,[2 0 2 2 0],[0 4 2 3 1],[ 2.  0.  2.  2.  0. 21.],0.9982332155477032
250,0,[0 4 2 3 1],[2 0 3 3 0],[ 0.  4.  2.  3.  1. 25.],0.9982332155477032
336,0,[2 0 3 3 0],[0 7 2 3 1],[ 2.  0.  3.  3.  0. 27.],1.0
368,0,[0 7 2 3 1],[1 0 1 4 0],[0. 7. 2. 3. 1. 9.],1.0
391,0,[1 0 1 4 0],[1 1 1 5 1],[1. 0. 1. 4. 0. 6.],0.9982332155477032
468,0,[1 1 1 5 1],[3 0 2 1 0],[ 1.  1.  1.  5.  1. 24.],1.0
503,0,[3 0 2 1 0],[0 1 3 2 1],[ 3.  0.  2.  1.  0. 10.],1.0
574,0,[0 1 3 2 1],[4 1 4 2 0],[ 0.  1.  3.  2.  1. 22.],0.9982332155477032
654,0,[4 1 4 2 0],[0 4 2 2 1],[ 4.  1.  4.  2.  0. 25.],0.9982332155477032
707,0,[0 4 2 2 1],[3 0 4 1 0],[ 0.  4.  2.  2.  1. 16.],1.0
781,0,[3 0 4 1 0],[0 5 3 1 1],[ 3.  0.  4.  1.  0. 23.],0.9982332155477032
867,0,[0 5 3 1 1],[6 0 1 6 0],[ 0.  5.  3.  1.  1. 27.],1.0
950,0,[6 0 1 6 0],[ 0 11  3  1  1],[ 6.  0.  1.  6.  0. 26.],0.9982332155477032
979,0,[ 0 11  3  1  1],[2 2 2 3 0],[ 0. 11.  3.  1.  1.  8.],0.9982332155477032
1065,0,[2 2 2 3 0],[0 8 4 1 1],[ 2.  2.  2.  3.  0. 27.],1.0
1151,0,[0 8 4 1 1],[9 1 5 4 0],[ 0.  8.  4.  1.  1. 27.],0.9982332155477032
1228,0,[9 1 5 4 0],[1 8 4 3 1],[ 9.  1.  5.  4.  0. 24.],0.9982332155477032
1314,0,[1 8 4 3 1],[9 0 2 5 0],[ 1.  8.  4.  3.  1. 27.],1.0
1379,0,[9 0 2 5 0],[1 8 5 2 1],[ 9.  0.  2.  5.  0. 20.],0.9982332155477032
1396,0,[1 8 5 2 1],[4 2 4 6 0],[1. 8. 5. 2. 1. 4.],0.9982332155477032
1458,0,[4 2 4 6 0],[ 0 10  2  4  1],[ 4.  2.  4.  6.  0. 19.],1.0
1481,0,[ 0 10  2  4  1],[1 3 4 6 0],[ 0. 10.  2.  4.  1.  6.],0.9964664310954063
1570,0,[1 3 4 6 0],[ 0 12  7  0  1],[ 1.  3.  4.  6.  0. 28.],1.0
1590,0,[ 0 12  7  0  1],[4 2 3 8 0],[ 0. 12.  7.  0.  1.  5.],0.9964664310954063
1658,0,[4 2 3 8 0],[ 0 11  4  2  1],[ 4.  2.  3.  8.  0. 21.],1.0
1696,0,[ 0 11  4  2  1],[4 0 5 5 0],[ 0. 11.  4.  2.  1. 11.],1.0
