step,tl_id,previous_state,current_state,action,reward
81,0,0_1_0_1_1,1_1_1_1_2,17,0.3467511306198457
98,0,1_1_1_1_2,2_1_1_2_3,4,0.3346579320741332
145,0,2_1_1_2_3,3_1_1_1_0,14,0.35355517129260144
162,0,3_1_1_1_0,1_1_1_1_1,4,0.38435532499778313
227,0,1_1_1_1_1,2_0_2_2_2,20,0.3427847240696403
292,0,2_0_2_2_2,2_1_0_2_3,20,0.4230938340575212
354,0,2_1_0_2_3,3_2_1_1_0,19,0.3922936803523396
380,0,3_2_1_1_0,1_2_1_1_1,7,0.398717152907097
463,0,1_2_1_1_1,1_1_2_2_2,26,0.42158264609381924
525,0,1_1_2_2_2,2_1_1_3_3,19,0.378499009783926
644,0,2_1_1_3_3,4_2_2_1_0,38,0.4102468889480062
685,0,4_2_2_1_0,0_2_3_1_1,12,0.4268736513848245
720,0,0_2_3_1_1,1_1_3_2_2,10,0.38133294907037923
806,0,1_1_3_2_2,3_2_0_2_3,27,0.41005660488900714
838,0,3_2_0_2_3,3_2_1_0_0,9,0.3839784517158819
897,0,3_2_1_0_0,0_2_2_1_1,18,0.4110006355118087
920,0,0_2_2_1_1,1_1_2_1_2,6,0.39550449292069406
940,0,1_1_2_1_2,1_1_1_2_3,5,0.3597902072064083
1035,0,1_1_1_2_3,2_2_1_1_0,30,0.371318095829269
1097,0,2_2_1_1_0,1_2_2_1_1,19,0.3739635984747716
1147,0,1_2_2_1_1,1_0_2_2_2,15,0.38057735508852825
1218,0,1_0_2_2_2,3_1_1_2_3,22,0.3888925837249859
1256,0,3_1_1_2_3,3_2_1_0_0,11,0.4043868788980521
1315,0,3_2_1_0_0,1_3_2_0_1,18,0.41648007744376453
1356,0,1_3_2_0_1,1_1_2_1_2,12,0.4092991634891076
1478,0,1_1_2_1_2,2_2_1_2_3,39,0.4159147675209128
1534,0,2_2_1_2_3,3_3_1_1_0,17,0.37547663385652214
1632,0,3_3_1_1_0,1_3_2_1_1,31,0.4905559989358872
1745,0,1_3_2_1_1,2_1_2_3_2,36,0.5051062634861517
1831,0,2_1_2_3_2,3_2_1_4_3,27,0.37906801454287486
1881,0,3_2_1_4_3,3_3_1_1_0,15,0.41988302148916673
1979,0,3_3_1_1_0,1_4_3_2_1,31,0.4242299961573705
2077,0,1_4_3_2_1,2_1_4_2_2,31,0.44709548934409266
2196,0,2_1_4_2_2,3_2_1_3_3,38,0.47355051579911916
2225,0,3_2_1_3_3,3_2_1_0_0,8,0.4026872542933995
2266,0,3_2_1_0_0,1_3_2_1_1,12,0.4223382400756703
2379,0,1_3_2_1_1,3_0_3_2_2,36,0.39796340634329463
2420,0,3_0_3_2_2,4_1_0_3_3,12,0.39286083769323993
2431,0,4_1_0_3_3,4_1_1_2_0,2,0.3556335165972037
2460,0,4_1_1_2_0,1_1_1_2_1,8,0.4378325352487364
2528,0,1_1_1_2_1,1_1_2_3_2,21,0.37188525317016935
2539,0,1_1_2_3_2,1_1_1_3_3,2,0.34089481540598854
2640,0,1_1_1_3_3,1_2_2_1_0,32,0.39890743696609615
2717,0,1_2_2_1_0,1_3_3_1_1,24,0.36432746593361115
2791,0,1_3_3_1_1,2_1_3_1_2,23,0.459753997812657
2814,0,2_1_3_1_2,3_1_1_2_3,6,0.3858683603795336
2852,0,3_1_1_2_3,3_2_1_1_0,11,0.35752342526085545
2878,0,3_2_1_1_0,1_2_1_1_1,7,0.3941817415979427
2961,0,1_2_1_1_1,1_1_2_2_2,26,0.41175622949365964
3023,0,1_1_2_2_2,2_2_1_2_3,19,0.3851127663976826
3055,0,2_2_1_2_3,2_2_1_1_0,9,0.4185584227483669
3108,0,2_2_1_1_0,1_2_1_2_1,16,0.3565793946380538
3152,0,1_2_1_2_1,1_1_1_4_2,13,0.42101548875291894
3202,0,1_1_1_4_2,3_1_1_3_3,15,0.3465645413969436
3300,0,3_1_1_3_3,3_2_2_1_0,31,0.4270639354438237
3341,0,3_2_2_1_0,0_2_2_2_1,12,0.4128905441754604
3379,0,0_2_2_2_1,1_0_3_2_2,11,0.38133294907037923
3399,0,1_0_3_2_2,1_1_1_3_3,5,0.3941817415979427
3500,0,1_1_1_3_3,1_2_2_0_0,32,0.43556575330318353
3574,0,1_2_2_0_0,1_3_2_1_1,23,0.3684841565428158
3687,0,1_3_2_1_1,1_0_2_2_2,36,0.4096778841890574
3758,0,1_0_2_2_2,1_0_0_2_3,22,0.38567807632053447
3805,0,1_0_0_2_3,1_0_0_0_0,14,0.37547293902042506
3819,0,1_0_0_0_0,0_0_0_0_1,3,0.35185185185185186
