step,tl_id,previous_state,current_state,action,reward
75,0,0_1_0_1_1,1_1_1_1_2,15,-16.48119444151646
152,0,1_1_1_1_2,3_1_0_2_3,24,-154.56235257603973
169,0,3_1_0_2_3,3_1_0_1_0,4,-130.625
270,0,3_1_0_1_0,1_2_3_1_1,32,-187.96396296686694
389,0,1_2_3_1_1,2_1_3_3_2,38,-466.0128551051944
418,0,2_1_3_3_2,2_1_1_3_3,8,-286.66007870419173
444,0,2_1_1_3_3,3_1_1_1_0,7,-83.48119444151645
518,0,3_1_1_1_0,0_2_2_1_1,23,-120.05085350713843
535,0,0_2_2_1_1,1_0_2_1_2,4,-72.34166666666667
591,0,1_0_2_1_2,2_1_1_2_3,17,-87.99341203752503
626,0,2_1_1_2_3,2_1_1_1_0,10,-70.1947638874249
664,0,2_1_1_1_0,1_2_2_1_1,11,-49.544781268125895
756,0,1_2_2_1_1,2_0_2_2_2,29,-186.89683426443204
797,0,2_0_2_2_2,2_1_0_3_3,12,-182.05114835505896
898,0,2_1_0_3_3,3_2_1_0_0,32,-309.83850093109874
993,0,3_2_1_0_0,1_3_2_1_1,30,-355.47984259161655
1097,0,1_3_2_1_1,1_0_3_3_2,33,-379.34022346368715
1114,0,1_0_3_3_2,1_1_2_2_3,4,-151.2361054680887
1158,0,1_1_2_2_3,2_1_2_0_0,13,-139.9379267535692
1178,0,2_1_2_0_0,1_1_2_0_1,5,-76.57390150164429
1219,0,1_1_2_0_1,1_1_2_1_2,12,-119.87364815010014
1290,0,1_1_2_1_2,2_2_1_1_3,22,-98.87809722075824
1364,0,2_2_1_1_3,2_3_1_1_0,23,-250.02111573732475
1474,0,2_3_1_1_0,1_3_3_2_1,35,-446.73198148343346
1542,0,1_3_3_2_1,2_0_4_3_2,21,-370.41953755431405
1625,0,2_0_4_3_2,3_1_0_3_3,26,-399.84453755431406
1693,0,3_1_0_3_3,4_3_1_0_0,21,-307.9040192427064
1719,0,4_3_1_0_0,2_3_1_1_1,7,-124.20951413577113
1745,0,2_3_1_1_1,2_1_2_1_2,7,-45.51383568324909
1819,0,2_1_2_1_2,2_2_1_3_3,23,-157.87888426267526
1905,0,2_2_1_3_3,2_3_2_1_0,27,-318.825787041917
1943,0,2_3_2_1_0,1_3_2_1_1,11,-267.4253935209585
2047,0,1_3_2_1_1,2_1_3_2_2,33,-306.06387558747895
2091,0,2_1_3_2_2,3_2_1_2_3,13,-199.48992129580827
2117,0,3_2_1_2_3,3_2_1_1_0,7,-149.2890573007296
2131,0,3_2_1_1_0,2_2_1_2_1,3,-91.29746758722462
2166,0,2_2_1_2_1,2_1_2_2_2,10,-87.64739063406294
2216,0,2_1_2_2_2,2_1_1_2_3,15,-151.07364815010013
2251,0,2_1_1_2_3,3_2_1_0_0,10,-157.35
2346,0,3_2_1_0_0,1_2_2_2_1,30,-230.04789586958512
2426,0,1_2_2_2_1,2_1_3_2_2,25,-315.4631759249499
2509,0,2_1_3_2_2,3_1_1_4_3,26,-399.97404167105867
2562,0,3_1_1_4_3,3_2_1_0_0,16,-310.11464928615766
2585,0,3_2_1_0_0,0_3_2_1_1,6,-98.9939633767846
2686,0,0_3_2_1_1,1_0_3_1_2,32,-164.5675201738051
2742,0,1_0_3_1_2,2_2_0_2_3,17,-100.35287088764743
2831,0,2_2_0_2_3,3_2_1_1_0,28,-253.775
2848,0,3_2_1_1_0,1_2_1_1_1,4,-138.24057300729615
2895,0,1_2_1_1_1,2_1_1_2_2,14,-66.85658796247496
2957,0,2_1_1_2_2,2_2_1_2_3,19,-152.35071021038868
3022,0,2_2_1_2_3,2_2_1_1_0,20,-194.17063653292703
3054,0,2_2_1_1_0,0_2_1_2_1,9,-129.55229671011796
3161,0,0_2_1_2_1,2_1_2_3_2,34,-278.4236481501001
3268,0,2_1_2_3_2,3_2_1_4_3,34,-555.4469027792418
3390,0,3_2_1_4_3,3_3_2_1_0,39,-571.2486481501002
3425,0,3_3_2_1_0,1_3_3_1_1,10,-279.0240416710586
3436,0,1_3_3_1_1,1_2_3_1_2,2,-154.14676997428396
3540,0,1_2_3_1_2,2_3_1_2_3,33,-347.7542777836337
3623,0,2_3_1_2_3,2_4_1_0_0,26,-573.9856300434512
3745,0,2_4_1_0_0,0_3_1_0_1,39,-637.1333333333333
3801,0,0_3_1_0_1,0_0_1_1_2,17,-108.35085350713842
3884,0,0_0_1_1_2,1_0_0_1_3,26,-27.333333333333332
3967,0,1_0_0_1_3,1_0_0_0_0,26,-15.675
