step,tl_id,start_at_step,cycle_time
102,0,-1,107
479,0,106,377
604,0,483,125
861,0,608,257
1193,0,865,332
1381,0,1197,188
1584,0,1385,203
1847,0,1588,263
2122,0,1851,275
2319,0,2126,197
2594,0,2323,275
2824,0,2598,230
3039,0,2828,215
3401,0,3043,362
3721,0,3405,320
3876,0,3725,155
4133,0,3880,257
4462,0,4137,329
4632,0,4466,170
4922,0,4636,290
5251,0,4926,329
5439,0,5255,188
5594,0,5443,155
5833,0,5598,239
6072,0,5837,239
6455,0,6076,383
6598,0,6459,143
6945,0,6602,347
7160,0,6949,215
7435,0,7164,275
7665,0,7439,230
7943,0,7669,278
8203,0,7947,260
8466,0,8207,263
8804,0,8470,338
9076,0,8808,272
9222,0,9080,146
9401,0,9226,179
9730,0,9405,329
9957,0,9734,227
10232,0,9961,275
10441,0,10236,209
10770,0,10445,329
10958,0,10774,188
11263,0,10962,305
11493,0,11267,230
11735,0,11497,242
11971,0,11739,236
12255,0,11975,284
12584,0,12259,329
12892,0,12588,308
13239,0,12896,347
13547,0,13243,308
13867,0,13551,320
14187,0,13871,320
14429,0,14191,242
14638,0,14433,209
14880,0,14642,242
15194,0,14884,314
15457,0,15198,263
15741,0,15461,284
15974,0,15745,233
16258,0,15978,284
16497,0,16262,239
16709,0,16501,212
17095,0,16713,386
17469,0,17099,374
17834,0,17473,365
18106,0,17838,272
18363,0,18110,257
18596,0,18367,233
18811,0,18600,215
19149,0,18815,338
19568,0,19153,419
19876,0,19572,308
20244,0,19880,368
20537,0,20248,293
20881,0,20541,344
21135,0,20885,254
21449,0,21139,314
21631,0,21453,182
21963,0,21635,332
