step,tl_id,start_at_step,cycle_time
153,0,-1,158
524,0,157,371
901,0,528,377
1119,0,905,218
1433,0,1123,314
1780,0,1437,347
2151,0,1784,371
2522,0,2155,371
2737,0,2526,215
2898,0,2741,161
3152,0,2902,254
3484,0,3156,332
3672,0,3488,188
3956,0,3676,284
4150,0,3960,194
4509,0,4154,359
4739,0,4513,230
4966,0,4743,227
5319,0,4970,353
5597,0,5323,278
5836,0,5601,239
6036,0,5840,200
6266,0,6040,230
6445,0,6270,179
6594,0,6449,149
6770,0,6598,176
7048,0,6774,278
7332,0,7052,284
7562,0,7336,230
7813,0,7566,251
8043,0,7817,230
8285,0,8047,242
8530,0,8289,245
8811,0,8534,281
9008,0,8815,197
9280,0,9012,272
9498,0,9284,218
9743,0,9502,245
10003,0,9747,260
10272,0,10007,269
10568,0,10276,296
10816,0,10572,248
11049,0,10820,233
11219,0,11053,170
11422,0,11223,203
11637,0,11426,215
11825,0,11641,188
12022,0,11829,197
12210,0,12026,188
12422,0,12214,212
12703,0,12426,281
12960,0,12707,257
13241,0,12964,281
13504,0,13245,263
13731,0,13508,227
14060,0,13735,329
14458,0,14064,398
14661,0,14462,203
14918,0,14665,257
15187,0,14922,269
15480,0,15191,293
15746,0,15484,266
15961,0,15750,215
16254,0,15965,293
16610,0,16258,356
16912,0,16614,302
17172,0,16916,260
17423,0,17176,251
17680,0,17427,257
17991,0,17684,311
18230,0,17995,239
18436,0,18234,206
18681,0,18440,245
18968,0,18685,287
19228,0,18972,260
19479,0,19232,251
19742,0,19483,263
20116,0,19746,374
20265,0,20120,149
20525,0,20269,260
20782,0,20529,257
21027,0,20786,245
21173,0,21031,146
