step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
128,0,25,1,103,102,0
172,0,132,2,40,35,0
186,0,176,3,10,6,0
248,0,190,0,58,57,0
322,0,252,1,70,66,0
339,0,326,2,13,9,0
371,0,343,3,28,24,0
409,0,375,0,34,30,0
513,0,413,1,100,96,0
545,0,517,2,28,27,0
595,0,549,3,46,45,0
651,0,599,0,52,48,0
695,0,655,1,40,36,0
754,0,699,2,55,51,0
825,0,758,3,67,66,0
878,0,829,0,49,48,0
901,0,882,1,19,14,0
1005,0,905,2,100,95,0
1082,0,1009,3,73,68,0
1138,0,1086,0,52,51,0
1188,0,1142,1,46,42,0
1226,0,1192,2,34,27,0
1279,0,1230,3,49,48,0
1335,0,1283,0,52,51,0
1448,0,1339,1,109,105,0
1540,0,1452,2,88,84,0
1557,0,1544,3,13,6,0
1604,0,1561,0,43,42,0
1711,0,1608,1,103,99,0
1830,0,1715,2,115,111,0
1937,0,1834,3,103,93,0
2059,0,1941,0,118,114,0
2112,0,2063,1,49,42,0
2126,0,2116,2,10,6,0
2179,0,2130,3,49,48,0
2301,0,2183,0,118,117,0
2369,0,2305,1,64,57,0
2464,0,2373,2,91,87,0
2502,0,2468,3,34,30,0
2558,0,2506,0,52,48,0
2671,0,2562,1,109,105,0
2739,0,2675,2,64,60,0
2816,0,2743,3,73,66,0
2902,0,2820,0,82,75,0
2946,0,2906,1,40,36,0
2990,0,2950,2,40,31,0
3040,0,2994,3,46,45,0
3054,0,3044,0,10,6,0
3101,0,3058,1,43,42,0
3133,0,3105,2,28,25,0
3195,0,3137,3,58,57,0
3248,0,3199,0,49,45,0
3259,0,3252,1,7,2,0
3369,0,3263,2,106,105,0
3425,0,3373,3,52,43,0
3520,0,3429,0,91,84,0
3573,0,3524,1,49,48,0
3587,0,3577,2,10,0,2
3709,0,3591,3,118,117,0
3753,0,3713,0,40,35,0
3800,0,3757,1,43,33,0
3910,0,3804,2,106,94,0
