step,tl_id,start_at_step,cycle_time
192,0,-1,197
428,0,196,236
766,0,432,338
1125,0,770,359
1319,0,1129,194
1588,0,1323,269
1905,0,1592,317
2144,0,1909,239
2443,0,2148,299
2640,0,2447,197
3002,0,2644,362
3259,0,3006,257
3567,0,3263,308
3755,0,3571,188
3994,0,3759,239
4263,0,3998,269
4508,0,4267,245
4777,0,4512,269
5007,0,4781,230
5309,0,5011,302
5563,0,5313,254
5838,0,5567,275
6101,0,5842,263
6457,0,6105,356
6696,0,6461,239
6887,0,6700,191
7108,0,6891,221
7344,0,7112,236
7586,0,7348,242
7789,0,7590,203
8100,0,7793,311
8408,0,8104,308
8674,0,8412,266
8850,0,8678,176
9161,0,8854,311
9508,0,9165,347
9741,0,9512,233
9911,0,9745,170
10135,0,9915,224
10374,0,10139,239
10730,0,10378,356
11002,0,10734,272
11244,0,11006,242
11630,0,11248,386
11926,0,11634,296
12174,0,11930,248
12518,0,12178,344
12781,0,12522,263
13041,0,12785,260
13319,0,13045,278
13612,0,13323,293
13977,0,13616,365
14351,0,13981,374
14659,0,14355,308
14949,0,14663,290
15248,0,14953,299
15520,0,15252,272
15789,0,15524,269
16001,0,15793,212
16285,0,16005,284
16434,0,16289,149
16682,0,16438,248
16831,0,16686,149
17133,0,16835,302
17438,0,17137,305
17671,0,17442,233
17865,0,17675,194
18161,0,17869,296
18328,0,18165,167
18570,0,18332,242
18746,0,18574,176
19048,0,18750,302
19275,0,19052,227
19622,0,19279,347
19882,0,19626,260
20172,0,19886,290
20519,0,20176,347
20671,0,20523,152
20889,0,20675,218
