step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
80,0,25,1,55,54,0
196,0,84,2,112,107,0
249,0,200,3,49,45,0
293,0,253,0,40,39,0
367,0,297,1,70,66,0
477,0,371,2,106,102,0
521,0,481,3,40,39,0
622,0,525,0,97,90,0
678,0,626,1,52,45,0
800,0,682,2,118,114,0
814,0,804,3,10,9,0
855,0,818,0,37,36,0
911,0,859,1,52,48,0
925,0,915,2,10,9,0
954,0,929,3,25,24,0
968,0,958,0,10,9,0
1039,0,972,1,67,66,0
1071,0,1043,2,28,24,0
1172,0,1075,3,97,96,0
1210,0,1176,0,34,30,0
1266,0,1214,1,52,48,0
1358,0,1270,2,88,84,0
1468,0,1362,3,106,105,0
1494,0,1472,0,22,18,0
1610,0,1498,1,112,105,0
1678,0,1614,2,64,54,0
1749,0,1682,3,67,63,0
1838,0,1753,0,85,78,0
1957,0,1842,1,115,111,0
1992,0,1961,2,31,24,0
2045,0,1996,3,49,34,0
2065,0,2049,0,16,15,0
2181,0,2069,1,112,108,0
2261,0,2185,2,76,72,0
2323,0,2265,3,58,57,0
2382,0,2327,0,55,51,0
2432,0,2386,1,46,39,0
2473,0,2436,2,37,36,0
2556,0,2477,3,79,78,0
2642,0,2560,0,82,75,0
2746,0,2646,1,100,99,0
2841,0,2750,2,91,87,0
2894,0,2845,3,49,42,0
2992,0,2898,0,94,90,0
3087,0,2996,1,91,87,0
3134,0,3091,2,43,33,0
3256,0,3138,3,118,114,0
3378,0,3260,0,118,111,0
3452,0,3382,1,70,66,0
3472,0,3456,2,16,12,0
3549,0,3476,3,73,65,0
3659,0,3553,0,106,102,0
3703,0,3663,1,40,36,0
3783,0,3707,2,76,67,0
3872,0,3787,3,85,76,0
3934,0,3876,0,58,49,0
3984,0,3938,1,46,25,0
4055,0,3988,2,67,63,0
4159,0,4059,3,100,93,0
4221,0,4163,0,58,44,0
4289,0,4225,1,64,55,0
4345,0,4293,2,52,40,0
4425,0,4349,3,76,69,0
4514,0,4429,0,85,74,0
4552,0,4518,1,34,24,0
4626,0,4556,2,70,52,0
4670,0,4630,3,40,36,0
4723,0,4674,0,49,39,0
4824,0,4727,1,97,90,0
4901,0,4828,2,73,66,0
4975,0,4905,3,70,59,0
5046,0,4979,0,67,58,0
5099,0,5050,1,49,37,0
5149,0,5103,2,46,34,0
5226,0,5153,3,73,64,0
5315,0,5230,0,85,75,0
5419,0,5319,1,100,85,0
5469,0,5423,2,46,34,0
5567,0,5473,3,94,80,0
5653,0,5571,0,82,73,0
5694,0,5657,1,37,28,0
5726,0,5698,2,28,16,0
5743,0,5730,3,13,9,0
5790,0,5747,0,43,39,0
5888,0,5794,1,94,84,0
5995,0,5892,2,103,96,0
6078,0,5999,3,79,61,0
6089,0,6082,0,7,0,0
6142,0,6093,1,49,37,0
6198,0,6146,2,52,45,0
