step,tl_id,start_at_step,cycle_time
285,0,-1,290
476,0,289,191
886,0,480,410
1083,0,890,197
1403,0,1087,320
1729,0,1407,326
1995,0,1733,266
2270,0,1999,275
2563,0,2274,293
2883,0,2567,320
3146,0,2887,263
3493,0,3150,347
3789,0,3497,296
4082,0,3793,293
4336,0,4086,254
4614,0,4340,278
4868,0,4618,254
5110,0,4872,242
5343,0,5114,233
5702,0,5347,359
5911,0,5706,209
6132,0,5915,221
6437,0,6136,305
6775,0,6441,338
7098,0,6779,323
7286,0,7102,188
7690,0,7290,404
7992,0,7694,302
8351,0,7996,359
8587,0,8355,236
8871,0,8591,284
9098,0,8875,227
9325,0,9102,227
9681,0,9329,356
9923,0,9685,242
10243,0,9927,320
10509,0,10247,266
10772,0,10513,263
11071,0,10776,299
11298,0,11075,227
11471,0,11302,173
11716,0,11475,245
11850,0,11720,134
12149,0,11854,299
12424,0,12153,275
12675,0,12428,251
12962,0,12679,287
13207,0,12966,245
13593,0,13211,386
13919,0,13597,326
14227,0,13923,308
14484,0,14231,257
14768,0,14488,284
15013,0,14772,245
15255,0,15017,242
15584,0,15259,329
15772,0,15588,188
16056,0,15776,284
16268,0,16060,212
16492,0,16272,224
16863,0,16496,371
17087,0,16867,224
17377,0,17091,290
17571,0,17381,194
17792,0,17575,221
17986,0,17796,194
18156,0,17990,170
18335,0,18160,179
18559,0,18339,224
18930,0,18563,371
19106,0,18934,176
19321,0,19110,215
19554,0,19325,233
19766,0,19558,212
20062,0,19770,296
20409,0,20066,347
20720,0,20413,311
21046,0,20724,326
21243,0,21050,197
