step,tl_id,previous_state,current_state,action,reward
25,0,[1 0 0],[2 3 1],[ 1.  0.  0. 28.],0.48148148148148145
117,0,[2 3 1],[4 2 0],[ 2.  3.  1. 29.],0.9729702010368341
149,0,[4 2 0],[2 4 1],[4. 2. 0. 9.],0.5285257565923897
226,0,[2 4 1],[4 2 0],[ 2.  4.  1. 24.],0.8618590899257229
282,0,[4 2 0],[3 4 1],[ 4.  2.  0. 17.],0.7038997459996955
356,0,[3 4 1],[5 2 0],[ 3.  4.  1. 23.],0.8348292909625571
439,0,[5 2 0],[2 9 1],[ 5.  2.  0. 26.],0.8966883808882798
516,0,[2 9 1],[5 2 0],[ 2.  9.  1. 24.],0.8594553015552511
602,0,[5 2 0],[3 5 1],[ 5.  2.  0. 27.],0.9213143914809739
652,0,[3 5 1],[5 3 0],[ 3.  5.  1. 15.],0.6570515131847792
726,0,[5 3 0],[3 7 1],[ 5.  3.  0. 23.],0.8348292909625571
815,0,[3 7 1],[9 2 0],[ 3.  7.  1. 28.],0.9411328253327245
904,0,[9 2 0],[ 0 13  1],[ 9.  2.  0. 28.],0.9363252485917807
978,0,[ 0 13  1],[4 2 0],[ 0. 13.  1. 23.],0.8396368677035008
1067,0,[4 2 0],[3 6 1],[ 4.  2.  0. 28.],0.9435366137031962
1156,0,[3 6 1],[11  3  0],[ 3.  6.  1. 28.],0.931517671850837
1221,0,[11  3  0],[6 5 1],[11.  3.  0. 20.],0.7681626242958903
1271,0,[6 5 1],[7 3 0],[ 6.  5.  1. 15.],0.6522439364438355
1345,0,[7 3 0],[2 8 1],[ 7.  3.  0. 23.],0.8300217142216133
1419,0,[2 8 1],[8 4 0],[ 2.  8.  1. 23.],0.8348292909625571
1457,0,[8 4 0],[2 7 1],[ 8.  4.  0. 11.],0.5681626242958903
1489,0,[2 7 1],[4 1 0],[2. 7. 1. 9.],0.5285257565923897
1569,0,[4 1 0],[5 3 1],[ 4.  1.  0. 25.],0.8792737354070015
1658,0,[5 3 1],[7 3 0],[ 5.  3.  1. 28.],0.9411328253327245
1741,0,[7 3 0],[3 7 1],[ 7.  3.  0. 26.],0.9014959576292236
1830,0,[3 7 1],[9 1 0],[ 3.  7.  1. 28.],0.9411328253327245
1883,0,[9 1 0],[6 4 1],[ 9.  1.  0. 16.],0.6840813121479452
1921,0,[6 4 1],[8 1 0],[ 6.  4.  1. 11.],0.5633550475549466
1995,0,[8 1 0],[3 6 1],[ 8.  1.  0. 23.],0.8372330793330289
2081,0,[3 6 1],[5 3 0],[ 3.  6.  1. 27.],0.9213143914809739
2170,0,[5 3 0],[2 6 1],[ 5.  3.  0. 28.],0.94834419044414
2238,0,[2 6 1],[9 3 0],[ 2.  6.  1. 21.],0.7855772697771689
2324,0,[9 3 0],[2 9 1],[ 9.  3.  0. 27.],0.9213143914809739
2392,0,[2 9 1],[6 4 0],[ 2.  9.  1. 21.],0.7927886348885845
2463,0,[6 4 0],[3 7 1],[ 6.  4.  0. 22.],0.807799491999391
2480,0,[3 7 1],[5 4 0],[3. 7. 1. 4.],0.41260706874033476
2548,0,[5 4 0],[3 7 1],[ 5.  4.  0. 21.],0.7879810581476407
2640,0,[3 7 1],[6 3 0],[ 3.  7.  1. 29.],0.9705664126663622
2720,0,[6 3 0],[3 7 1],[ 6.  3.  0. 25.],0.8792737354070015
2791,0,[3 7 1],[7 1 0],[ 3.  7.  1. 22.],0.8102032803698629
2871,0,[7 1 0],[1 5 1],[ 7.  1.  0. 25.],0.8816775237774733
2912,0,[1 5 1],[2 3 0],[ 1.  5.  1. 12.],0.5975962116295281
2971,0,[2 3 0],[3 7 1],[ 2.  3.  0. 18.],0.7237181798514459
3009,0,[3 7 1],[4 3 0],[ 3.  7.  1. 11.],0.5705664126663622
3074,0,[4 3 0],[3 5 1],[ 4.  3.  0. 20.],0.7681626242958903
3088,0,[3 5 1],[3 4 0],[3. 5. 1. 3.],0.39759621162952813
3168,0,[3 4 0],[2 8 1],[ 3.  4.  0. 25.],0.8768699470365297
3239,0,[2 8 1],[6 2 0],[ 2.  8.  1. 22.],0.8150108571108067
3289,0,[6 2 0],[6 5 1],[ 6.  2.  0. 15.],0.661859089925723
3330,0,[6 5 1],[10  3  0],[ 6.  5.  1. 12.],0.5855772697771688
3380,0,[10  3  0],[3 6 1],[10.  3.  0. 15.],0.6570515131847792
3427,0,[3 6 1],[4 2 0],[ 3.  6.  1. 14.],0.6372330793330289
3483,0,[4 2 0],[4 3 1],[ 4.  2.  0. 17.],0.7038997459996955
3548,0,[4 3 1],[6 4 0],[ 4.  3.  1. 20.],0.7657588359254185
3571,0,[6 4 0],[4 4 1],[6. 4. 0. 6.],0.46185908992572294
3657,0,[4 4 1],[7 3 0],[ 4.  4.  1. 27.],0.9213143914809739
3710,0,[7 3 0],[5 6 1],[ 7.  3.  0. 16.],0.6816775237774734
