step,tl_id,start_at_step,cycle_time
129,0,-1,134
395,0,133,266
685,0,399,290
879,0,689,194
1193,0,883,314
1471,0,1197,278
1881,0,1475,410
2063,0,1885,182
2464,0,2067,401
2664,0,2468,200
2849,0,2668,185
3001,0,2853,152
3174,0,3005,173
3398,0,3178,224
3688,0,3402,290
4059,0,3692,371
4364,0,4063,305
4570,0,4368,206
4809,0,4574,239
5012,0,4813,203
5203,0,5016,191
5367,0,5207,164
5633,0,5371,266
5944,0,5637,311
6168,0,5948,224
6470,0,6172,302
6649,0,6474,179
6912,0,6653,263
7121,0,6916,209
7300,0,7125,179
