step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
50,0,25,1,25,24,0
82,0,54,2,28,27,0
147,0,86,3,61,56,0
248,0,151,0,97,90,0
364,0,252,1,112,92,0
441,0,368,2,73,56,0
530,0,445,3,85,65,0
592,0,534,0,58,36,0
690,0,596,1,94,78,0
743,0,694,2,49,29,0
832,0,747,3,85,68,0
867,0,836,0,31,18,0
890,0,871,1,19,12,0
961,0,894,2,67,55,0
978,0,965,3,13,6,0
1001,0,982,0,19,12,0
1015,0,1005,1,10,0,1
1026,0,1019,2,7,6,0
1070,0,1030,3,40,39,0
1084,0,1074,0,10,6,0
1167,0,1088,1,79,71,0
1217,0,1171,2,46,36,0
1267,0,1221,3,46,37,0
1296,0,1271,0,25,11,0
1334,0,1300,1,34,24,0
1396,0,1338,2,58,49,0
1428,0,1400,3,28,13,0
1487,0,1432,0,55,37,0
1606,0,1491,1,115,100,0
1626,0,1610,2,16,4,0
1697,0,1630,3,67,37,0
1816,0,1701,0,115,96,0
1929,0,1820,1,109,97,0
2045,0,1933,2,112,88,0
2137,0,2049,3,88,57,0
2169,0,2141,0,28,8,0
2201,0,2173,1,28,18,0
2278,0,2205,2,73,58,0
2328,0,2282,3,46,36,0
2354,0,2332,0,22,15,0
2404,0,2358,1,46,34,0
2451,0,2408,2,43,36,0
2546,0,2455,3,91,87,0
2632,0,2550,0,82,67,0
2691,0,2636,1,55,40,0
2807,0,2695,2,112,95,0
2905,0,2811,3,94,78,0
2979,0,2909,0,70,43,0
3056,0,2983,1,73,52,0
3124,0,3060,2,64,50,0
3180,0,3128,3,52,39,0
3236,0,3184,0,52,37,0
3280,0,3240,1,40,14,0
3306,0,3284,2,22,15,0
3317,0,3310,3,7,0,1
3421,0,3321,0,100,95,0
3507,0,3425,1,82,70,0
3581,0,3511,2,70,57,0
3592,0,3585,3,7,0,6
3636,0,3596,0,40,28,0
3674,0,3640,1,34,30,0
3778,0,3678,2,100,89,0
3876,0,3782,3,94,64,0
3929,0,3880,0,49,32,0
3967,0,3933,1,34,20,0
3999,0,3971,2,28,12,0
4028,0,4003,3,25,12,0
4060,0,4032,0,28,18,0
4080,0,4064,1,16,7,0
4133,0,4084,2,49,45,0
4144,0,4137,3,7,0,2
4170,0,4148,0,22,21,0
4262,0,4174,1,88,81,0
4297,0,4266,2,31,22,0
4404,0,4301,3,103,90,0
4442,0,4408,0,34,19,0
4522,0,4446,1,76,67,0
4605,0,4526,2,79,54,0
4619,0,4609,3,10,0,2
4648,0,4623,0,25,8,0
4710,0,4652,1,58,43,0
4820,0,4714,2,106,101,0
4939,0,4824,3,115,94,0
4971,0,4943,0,28,8,0
5003,0,4975,1,28,11,0
5122,0,5007,2,115,105,0
5145,0,5126,3,19,2,0
5180,0,5149,0,31,16,0
5191,0,5184,1,7,0,0
5202,0,5195,2,7,0,2
5237,0,5206,3,31,30,0
5257,0,5241,0,16,15,0
5313,0,5261,1,52,47,0
5423,0,5317,2,106,94,0
5521,0,5427,3,94,78,0
5631,0,5525,0,106,85,0
5669,0,5635,1,34,6,0
5773,0,5673,2,100,73,0
5802,0,5777,3,25,11,0
5825,0,5806,0,19,5,0
5884,0,5829,1,55,41,0
5907,0,5888,2,19,11,0
5933,0,5911,3,22,13,0
5980,0,5937,0,43,31,0
6012,0,5984,1,28,19,0
6023,0,6016,2,7,0,1
6130,0,6027,3,103,102,0
6201,0,6134,0,67,49,0
6251,0,6205,1,46,32,0
6331,0,6255,2,76,60,0
6411,0,6335,3,76,63,0
6512,0,6415,0,97,80,0
6592,0,6516,1,76,57,0
6639,0,6596,2,43,28,0
6734,0,6643,3,91,69,0
6745,0,6738,0,7,0,4
6798,0,6749,1,49,42,0
6881,0,6802,2,79,67,0
6892,0,6885,3,7,2,0
6945,0,6896,0,49,23,0
7022,0,6949,1,73,54,0
7039,0,7026,2,13,3,0
7062,0,7043,3,19,7,0
7172,0,7066,0,106,97,0
7240,0,7176,1,64,57,0
7317,0,7244,2,73,53,0
7406,0,7321,3,85,76,0
