step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
110,0,25,1,85,84,0
169,0,114,2,55,51,0
219,0,173,3,46,34,0
341,0,223,0,118,107,0
370,0,345,1,25,5,0
384,0,374,2,10,0,2
449,0,388,3,61,43,0
463,0,453,0,10,3,0
582,0,467,1,115,106,0
698,0,586,2,112,94,0
793,0,702,3,91,74,0
891,0,797,0,94,66,0
917,0,895,1,22,11,0
1003,0,921,2,82,65,0
1032,0,1007,3,25,14,0
1058,0,1036,0,22,12,0
1072,0,1062,1,10,0,2
1113,0,1076,2,37,30,0
1202,0,1117,3,85,78,0
1288,0,1206,0,82,70,0
1404,0,1292,1,112,92,0
1439,0,1408,2,31,13,0
1543,0,1443,3,100,85,0
1596,0,1547,0,49,22,0
1649,0,1600,1,49,34,0
1717,0,1653,2,64,57,0
1782,0,1721,3,61,41,0
1796,0,1786,0,10,1,0
1822,0,1800,1,22,12,0
1902,0,1826,2,76,61,0
1949,0,1906,3,43,31,0
2014,0,1953,0,61,52,0
2130,0,2018,1,112,100,0
2213,0,2134,2,79,55,0
2326,0,2217,3,109,99,0
2424,0,2330,0,94,76,0
2450,0,2428,1,22,0,0
2494,0,2454,2,40,21,0
2574,0,2498,3,76,69,0
2609,0,2578,0,31,19,0
2674,0,2613,1,61,47,0
2754,0,2678,2,76,64,0
2849,0,2758,3,91,77,0
2959,0,2853,0,106,82,0
3033,0,2963,1,70,50,0
3152,0,3037,2,115,98,0
3265,0,3156,3,109,96,0
3333,0,3269,0,64,39,0
3386,0,3337,1,49,15,0
3433,0,3390,2,43,29,0
3480,0,3437,3,43,33,0
3545,0,3484,0,61,46,0
3643,0,3549,1,94,84,0
3681,0,3647,2,34,17,0
3770,0,3685,3,85,71,0
3814,0,3774,0,40,20,0
3840,0,3818,1,22,15,0
3851,0,3844,2,7,0,2
3952,0,3855,3,97,88,0
4017,0,3956,0,61,47,0
4097,0,4021,1,76,61,0
4120,0,4101,2,19,5,0
4185,0,4124,3,61,42,0
4268,0,4189,0,79,72,0
4294,0,4272,1,22,12,0
4314,0,4298,2,16,0,1
4391,0,4318,3,73,66,0
4414,0,4395,0,19,12,0
4461,0,4418,1,43,34,0
4502,0,4465,2,37,17,0
4618,0,4506,3,112,104,0
4704,0,4622,0,82,58,0
4715,0,4708,1,7,0,6
4750,0,4719,2,31,22,0
4839,0,4754,3,85,76,0
4913,0,4843,0,70,63,0
4993,0,4917,1,76,51,0
5034,0,4997,2,37,25,0
5090,0,5038,3,52,25,0
5206,0,5094,0,112,97,0
5265,0,5210,1,55,46,0
5378,0,5269,2,109,87,0
5404,0,5382,3,22,4,0
5454,0,5408,0,46,37,0
5537,0,5458,1,79,62,0
5644,0,5541,2,103,94,0
5685,0,5648,3,37,22,0
5711,0,5689,0,22,8,0
5785,0,5715,1,70,58,0
5889,0,5789,2,100,78,0
5972,0,5893,3,79,64,0
6010,0,5976,0,34,14,0
6027,0,6014,1,13,0,3
6053,0,6031,2,22,13,0
6157,0,6057,3,100,95,0
6195,0,6161,0,34,15,0
6302,0,6199,1,103,83,0
6313,0,6306,2,7,0,3
6393,0,6317,3,76,66,0
6449,0,6397,0,52,35,0
6553,0,6453,1,100,91,0
6588,0,6557,2,31,11,0
6686,0,6592,3,94,82,0
6778,0,6690,0,88,66,0
6852,0,6782,1,70,58,0
6914,0,6856,2,58,38,0
6958,0,6918,3,40,25,0
7011,0,6962,0,49,29,0
7076,0,7015,1,61,43,0
7174,0,7080,2,94,84,0
7296,0,7178,3,118,102,0
7373,0,7300,0,73,57,0
7468,0,7377,1,91,84,0
