step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
48.00,2,-0.14,41.00,596.93,0.00,0,9.18
57.00,6,-0.42,36.00,615.10,0.00,0,5.27
64.00,5,-0.85,47.00,617.75,0.00,0,6.74
66.00,7,-0.99,42.00,615.10,0.00,0,5.58
67.00,8,-0.56,39.00,615.10,0.00,0,5.05
75.00,0,0.00,75.00,596.93,32.00,1,44.95
78.00,12,-0.84,36.00,615.10,0.00,0,5.39
93.00,15,-0.55,40.00,615.10,0.00,0,5.46
105.00,1,-0.57,102.00,596.93,55.00,1,68.34
107.00,13,-0.41,61.00,596.93,16.00,1,31.87
109.00,9,-0.13,77.00,617.75,25.00,1,37.92
115.00,21,-0.97,41.00,596.93,0.00,0,9.91
126.00,23,-0.11,44.00,596.93,0.00,0,8.69
134.00,25,-0.25,45.00,617.75,0.00,0,6.70
135.00,26,-0.82,43.00,596.93,0.00,0,8.19
169.00,3,-0.71,159.00,615.10,115.00,1,129.07
170.00,4,-0.28,156.00,617.75,111.00,1,123.90
170.00,20,-0.40,99.00,615.10,54.00,1,67.00
170.00,28,-0.96,71.00,596.93,28.00,1,42.65
172.00,10,-0.70,137.00,617.75,93.00,1,106.06
172.00,33,-0.81,55.00,596.93,13.00,1,27.02
173.00,29,-0.53,70.00,615.10,20.00,1,35.91
188.00,42,-0.94,39.00,596.93,0.00,0,9.78
194.00,44,-0.08,37.00,615.10,0.00,0,5.86
212.00,47,-0.79,45.00,617.75,0.00,0,7.51
223.00,50,-0.50,45.00,617.75,0.00,0,6.38
240.00,56,-0.92,41.00,615.10,0.00,0,5.54
244.00,58,-0.06,37.00,615.10,0.00,0,5.33
271.00,11,-0.27,232.00,617.75,188.00,1,199.84
271.00,30,-0.10,164.00,596.93,121.00,1,136.89
272.00,19,-0.83,205.00,615.10,158.00,1,177.65
272.00,27,-0.39,176.00,615.10,128.00,1,141.72
273.00,46,-0.22,109.00,615.10,61.00,1,76.91
274.00,14,-0.98,225.00,617.75,179.00,1,191.19
276.00,36,-0.52,148.00,596.93,101.00,1,115.10
277.00,48,-0.36,106.00,615.10,57.00,1,69.19
278.00,37,-0.09,146.00,596.93,98.00,1,118.67
279.00,16,-0.12,222.00,617.75,170.00,1,184.09
279.00,49,-0.93,105.00,615.10,54.00,1,67.39
280.00,18,-0.26,216.00,617.75,166.00,1,180.86
281.00,40,-0.80,139.00,596.93,90.00,1,107.42
282.00,22,-0.54,204.00,617.75,153.00,1,169.92
283.00,43,-0.51,130.00,596.93,80.00,1,99.38
284.00,38,-0.66,149.00,617.75,98.00,1,118.37
285.00,53,-0.21,96.00,617.75,46.00,1,65.69
286.00,62,-0.34,65.00,596.93,14.00,1,32.60
288.00,54,-0.78,96.00,617.75,43.00,1,62.42
289.00,70,-0.90,40.00,596.93,0.00,0,8.47
307.00,74,-0.18,43.00,617.75,0.00,0,7.58
313.00,77,-0.89,39.00,615.10,0.00,0,5.84
326.00,80,-0.60,41.00,596.93,0.00,0,10.04
352.00,87,-0.59,42.00,596.93,0.00,0,10.67
352.00,88,-0.16,38.00,615.10,0.00,0,5.63
379.00,95,-0.15,40.00,596.93,0.00,0,10.02
379.00,96,-0.72,37.00,615.10,0.00,0,4.80
387.00,17,-0.69,327.00,596.93,281.00,1,293.07
387.00,32,-0.24,273.00,615.10,229.00,1,241.37
388.00,31,-0.67,278.00,596.93,233.00,1,250.82
389.00,34,-0.38,268.00,615.10,223.00,1,235.72
389.00,35,-0.95,265.00,615.10,218.00,2,233.89
390.00,24,-0.68,305.00,615.10,254.00,1,265.97
393.00,39,-0.23,254.00,596.93,205.00,1,218.46
393.00,52,-0.64,208.00,617.75,160.00,1,174.91
394.00,51,-0.07,212.00,596.93,166.00,1,184.92
