step,tl_id,start_at_step,cycle_time
198,0,-1,203
446,0,202,248
808,0,450,362
912,0,812,104
1073,0,916,161
1339,0,1077,266
1617,0,1343,278
1814,0,1621,197
1939,0,1818,125
2208,0,1943,269
2420,0,2212,212
2629,0,2424,209
2871,0,2633,242
3077,0,2875,206
3349,0,3081,272
3699,0,3353,350
4061,0,3703,362
4369,0,4065,308
4590,0,4373,221
4748,0,4594,158
4975,0,4752,227
5166,0,4979,191
5414,0,5170,248
5677,0,5418,263
5835,0,5681,158
6041,0,5839,206
6403,0,6045,362
6720,0,6407,317
7019,0,6724,299
7273,0,7023,254
