step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
50,0,25,1,25,24,0
79,0,54,2,25,24,0
144,0,83,3,61,57,0
245,0,148,0,97,91,0
361,0,249,1,112,93,0
480,0,365,2,115,98,0
566,0,484,3,82,63,0
640,0,570,0,70,50,0
741,0,644,1,97,77,0
764,0,745,2,19,0,3
826,0,768,3,58,43,0
882,0,830,0,52,40,0
905,0,886,1,19,12,0
988,0,909,2,79,65,0
1005,0,992,3,13,1,0
1043,0,1009,0,34,27,0
1141,0,1047,1,94,81,0
1233,0,1145,2,88,79,0
1346,0,1237,3,109,97,0
1459,0,1350,0,109,81,0
1569,0,1463,1,106,87,0
1622,0,1573,2,49,29,0
1666,0,1626,3,40,9,0
1788,0,1670,0,118,91,0
1814,0,1792,1,22,10,0
1858,0,1818,2,40,21,0
1872,0,1862,3,10,0,3
1886,0,1876,0,10,6,0
1972,0,1890,1,82,75,0
2037,0,1976,2,61,54,0
2102,0,2041,3,61,37,0
2194,0,2106,0,88,71,0
2280,0,2198,1,82,72,0
2318,0,2284,2,34,4,0
2332,0,2322,3,10,0,3
2403,0,2336,0,67,59,0
2435,0,2407,1,28,13,0
2539,0,2439,2,100,88,0
2556,0,2543,3,13,0,1
2573,0,2560,0,13,4,0
2587,0,2577,1,10,0,0
2646,0,2591,2,55,51,0
2729,0,2650,3,79,67,0
2794,0,2733,0,61,52,0
2907,0,2798,1,109,95,0
2948,0,2911,2,37,19,0
2968,0,2952,3,16,5,0
3072,0,2972,0,100,91,0
3134,0,3076,1,58,41,0
3190,0,3138,2,52,40,0
3210,0,3194,3,16,1,0
3275,0,3214,0,61,49,0
3358,0,3279,1,79,73,0
3396,0,3362,2,34,23,0
3512,0,3400,3,112,98,0
3529,0,3516,0,13,0,2
3552,0,3533,1,19,10,0
3584,0,3556,2,28,13,0
3664,0,3588,3,76,72,0
3768,0,3668,0,100,86,0
3884,0,3772,1,112,102,0
3925,0,3888,2,37,14,0
3987,0,3929,3,58,33,0
4064,0,3991,0,73,50,0
4153,0,4068,1,85,69,0
4191,0,4157,2,34,20,0
4205,0,4195,3,10,0,3
4324,0,4209,0,115,108,0
4368,0,4328,1,40,33,0
4427,0,4372,2,55,38,0
4534,0,4431,3,103,81,0
4641,0,4538,0,103,83,0
4670,0,4645,1,25,7,0
4708,0,4674,2,34,22,0
4779,0,4712,3,67,53,0
4838,0,4783,0,55,43,0
4900,0,4842,1,58,41,0
5019,0,4904,2,115,110,0
5126,0,5023,3,103,73,0
5140,0,5130,0,10,0,7
5172,0,5144,1,28,21,0
5198,0,5176,2,22,1,0
5266,0,5202,3,64,63,0
5283,0,5270,0,13,0,3
5384,0,5287,1,97,90,0
5491,0,5388,2,103,89,0
5547,0,5495,3,52,26,0
5642,0,5551,0,91,62,0
5704,0,5646,1,58,38,0
5781,0,5708,2,73,41,0
5801,0,5785,3,16,1,0
5818,0,5805,0,13,1,0
5862,0,5822,1,40,28,0
5882,0,5866,2,16,12,0
5920,0,5886,3,34,27,0
5961,0,5924,0,37,22,0
6083,0,5965,1,118,111,0
6205,0,6087,2,118,104,0
6273,0,6209,3,64,48,0
6374,0,6277,0,97,69,0
6457,0,6378,1,79,62,0
6555,0,6461,2,94,76,0
6641,0,6559,3,82,60,0
6661,0,6645,0,16,0,6
6741,0,6665,1,76,61,0
6794,0,6745,2,49,37,0
6850,0,6798,3,52,38,0
6945,0,6854,0,91,64,0
7025,0,6949,1,76,55,0
7042,0,7029,2,13,0,1
7062,0,7046,3,16,4,0
7091,0,7066,0,25,16,0
7117,0,7095,1,22,15,0
7197,0,7121,2,76,66,0
7217,0,7201,3,16,7,0
7255,0,7221,0,34,24,0
7374,0,7259,1,115,111,0
