step,tl_id,start_at_step,cycle_time
72,0,-1,77
422,0,76,350
646,0,426,224
963,0,650,317
1169,0,967,206
1474,0,1173,305
1647,0,1478,173
2057,0,1651,410
2140,0,2061,83
2442,0,2144,302
2678,0,2446,236
2992,0,2682,314
3330,0,2996,338
3590,0,3334,260
3784,0,3594,194
4167,0,3788,383
4451,0,4171,284
4696,0,4455,245
4860,0,4700,164
5072,0,4864,212
5179,0,5076,107
5406,0,5183,227
5558,0,5410,152
5845,0,5562,287
6108,0,5849,263
6335,0,6112,227
6778,0,6339,443
7044,0,6782,266
7160,0,7048,116
7375,0,7164,215
