step,tl_id,previous_state,current_state,action,reward
25,0,1_0_0_0_0,0_0_1_0_1,12,0.9995473825781088
108,0,0_0_1_0_1,1_0_1_2_2,26,0.9505006271984274
188,0,1_0_1_2_2,2_2_0_2_3,25,0.850879532640182
286,0,2_2_0_2_3,3_3_2_0_0,31,0.7127180646079039
303,0,3_3_2_0_0,1_3_2_1_1,4,0.8137479308917855
362,0,1_3_2_1_1,2_0_2_1_2,18,0.8641299076660458
379,0,2_0_2_1_2,2_1_1_1_3,4,0.9298329841713221
456,0,2_1_1_1_3,2_2_2_0_0,24,0.8301609701531139
497,0,2_2_2_0_0,0_2_2_1_1,12,0.8764750478481274
559,0,0_2_2_1_1,1_0_3_1_2,19,0.8406616943409889
648,0,1_0_3_1_2,3_1_0_2_3,28,0.8393038420753154
731,0,3_1_0_2_3,4_1_2_0_0,26,0.8024155221911855
760,0,4_1_2_0_0,0_2_2_1_1,8,0.893040845489344
831,0,0_2_2_1_1,2_0_3_1_2,22,0.8461892846058348
857,0,2_0_3_1_2,2_0_0_2_3,7,0.9097084820504862
883,0,2_0_0_2_3,2_1_1_0_0,7,0.9407636949099938
948,0,2_1_1_0_0,0_1_2_1_1,20,0.941561433116077
986,0,0_1_2_1_1,1_0_2_2_2,11,0.9022063482826401
1102,0,1_0_2_2_2,2_2_0_3_3,37,0.7629529407200495
1161,0,2_2_0_3_3,2_3_1_0_0,18,0.7840279394268569
1265,0,2_3_1_0_0,0_4_2_1_1,33,0.6987321862714668
1366,0,0_4_2_1_1,2_0_3_2_2,32,0.7426417339126834
1455,0,2_0_3_2_2,3_1_0_2_3,28,0.7049047563625075
1523,0,3_1_0_2_3,4_2_1_0_0,21,0.7114620512621559
1609,0,4_2_1_0_0,0_3_1_2_1,27,0.7692782691909785
1629,0,0_3_1_2_1,0_0_1_3_2,5,0.9135557301365611
1748,0,0_0_1_3_2,2_2_0_4_3,38,0.6910433478170906
1777,0,2_2_0_4_3,2_2_1_1_0,8,0.8638696526484584
1836,0,2_2_1_1_0,0_2_2_1_1,18,0.8341722920546244
1868,0,0_2_2_1_1,1_1_2_2_2,9,0.9062516164907924
1933,0,1_1_2_2_2,1_1_0_2_3,20,0.862353384285123
1956,0,1_1_0_2_3,2_1_1_0_0,6,0.927903702410511
1973,0,2_1_1_0_0,0_1_1_1_1,4,0.9521413653527829
2029,0,0_1_1_1_1,1_0_2_1_2,17,0.934777829505483
2148,0,1_0_2_1_2,2_1_0_2_3,38,0.7994169317711565
2180,0,2_1_0_2_3,2_1_1_0_0,9,0.8304495137595695
2290,0,2_1_1_0_0,0_2_3_1_1,35,0.757906256465963
2322,0,0_2_3_1_1,1_0_3_2_2,9,0.8316206613387129
2411,0,1_0_3_2_2,2_2_0_3_3,28,0.7996771867887439
2437,0,2_2_0_3_3,2_2_1_0_0,7,0.8710719273743016
2535,0,2_2_1_0_0,0_3_2_1_1,31,0.7825229864990688
2606,0,0_3_2_1_1,1_1_2_2_2,22,0.8038129784812744
2626,0,1_1_2_2_2,1_1_0_2_3,5,0.8971992680529691
2649,0,1_1_0_2_3,1_1_1_0_0,6,0.9493577682081522
