step,tl_id,start_at_step,cycle_time
264,0,-1,269
584,0,268,320
868,0,588,284
1146,0,872,278
1415,0,1150,269
1675,0,1419,260
1866,0,1679,191
2195,0,1870,329
2431,0,2199,236
2601,0,2435,170
2819,0,2605,218
2980,0,2823,161
3186,0,2984,206
3494,0,3190,308
3670,0,3498,176
3984,0,3674,314
4238,0,3988,254
4576,0,4242,338
4812,0,4580,236
5060,0,4816,248
5257,0,5064,197
5451,0,5261,194
5765,0,5455,314
6046,0,5769,281
6270,0,6050,224
6443,0,6274,173
6673,0,6447,230
6882,0,6677,209
7145,0,6886,263
7384,0,7149,239
