step,tl_id,start_at_step,cycle_time
246,0,-1,251
521,0,250,275
727,0,525,206
1110,0,731,383
1409,0,1114,299
1672,0,1413,263
1899,0,1676,227
2180,0,1903,281
2482,0,2184,302
2772,0,2486,290
2921,0,2776,149
3253,0,2925,332
3636,0,3257,383
3833,0,3640,197
4111,0,3837,278
4434,0,4115,323
4757,0,4438,323
5056,0,4761,299
5277,0,5060,221
5624,0,5281,347
6004,0,5628,380
6285,0,6008,281
6533,0,6289,248
6712,0,6537,179
6906,0,6716,194
7277,0,6910,371
7456,0,7281,179
7710,0,7460,254
8039,0,7714,329
8398,0,8043,359
8682,0,8402,284
8888,0,8686,206
9133,0,8892,245
9444,0,9137,311
9584,0,9448,140
9868,0,9588,284
10098,0,9872,230
10403,0,10102,305
10645,0,10407,242
10965,0,10649,320
11246,0,10969,281
11566,0,11250,320
11838,0,11570,272
12053,0,11842,215
12325,0,12057,272
12534,0,12329,209
12788,0,12538,254
13099,0,12792,311
13269,0,13103,170
13454,0,13273,185
13741,0,13458,287
14010,0,13745,269
14201,0,14014,191
14512,0,14205,311
14727,0,14516,215
15146,0,14731,419
15355,0,15150,209
15651,0,15359,296
15974,0,15655,323
16087,0,15978,113
16278,0,16091,191
16376,0,16282,98
16609,0,16380,233
16824,0,16613,215
17054,0,16828,230
17263,0,17058,209
17451,0,17267,188
17669,0,17455,218
17956,0,17673,287
18312,0,17960,356
18596,0,18316,284
18886,0,18600,290
19053,0,18890,167
19334,0,19057,281
19636,0,19338,302
19926,0,19640,290
20201,0,19930,275
20431,0,20205,230
20736,0,20435,305
21023,0,20740,287
21337,0,21027,314
21615,0,21341,278
21884,0,21619,269
22210,0,21888,326
22506,0,22214,296
22700,0,22510,194
22945,0,22704,245
23274,0,22949,329
23561,0,23278,287
23794,0,23565,233
24009,0,23798,215
24344,0,24013,335
24637,0,24348,293
24840,0,24641,203
25082,0,24844,242
25444,0,25086,362
25623,0,25448,179
25757,0,25627,134
26005,0,25761,248
26268,0,26009,263
26441,0,26272,173
26686,0,26445,245
26955,0,26690,269
27089,0,26959,134
27268,0,27093,179
27426,0,27272,158
27668,0,27430,242
27916,0,27672,248
28197,0,27920,281
28433,0,28201,236
28648,0,28437,215
28803,0,28652,155
29009,0,28807,206
29320,0,29013,311
29484,0,29324,164
29822,0,29488,338
30097,0,29826,275
30411,0,30101,314
30812,0,30415,401
31048,0,30816,236
31161,0,31052,113
31397,0,31165,236
31693,0,31401,296
31854,0,31697,161
32165,0,31858,311
32383,0,32169,218
32526,0,32387,143
