step,tl_id,previous_state,current_state,action,reward
25,0,0_0_0_2_3,1_1_0_0_1,35,0.9885376107443147
66,0,1_1_0_0_1,1_0_1_1_2,12,0.9746063991874048
173,0,1_0_1_1_2,2_2_0_1_3,34,0.9497886488357147
262,0,2_2_0_1_3,2_2_1_1_0,28,0.9473371346784247
378,0,2_2_1_1_0,1_2_1_2_1,37,0.9413407821229051
413,0,1_2_1_2_1,1_1_1_2_2,10,0.9528349702649126
430,0,1_1_1_2_2,1_1_1_2_3,4,0.9611227172433219
441,0,1_1_1_2_3,1_1_1_1_0,2,0.9744148526295512
470,0,1_1_1_1_0,0_1_1_1_1,8,0.9682579989842559
583,0,0_1_1_1_1,1_1_2_2_2,36,0.9533447312656521
648,0,1_1_2_2_2,1_1_1_2_3,20,0.9578095903165735
716,0,1_1_1_2_3,2_1_1_1_0,21,0.9636871508379888
730,0,2_1_1_1_0,0_1_1_1_1,3,0.9736623482951262
810,0,0_1_1_1_1,1_0_2_1_2,25,0.9522513488993936
860,0,1_0_2_1_2,2_0_1_1_3,15,0.9540166101356744
883,0,2_0_1_1_3,2_1_1_1_0,6,0.9681199902841875
987,0,2_1_1_1_0,1_1_2_1_1,33,0.9607192737430168
1004,0,1_1_2_1_1,1_1_2_1_2,4,0.9641485434956105
1105,0,1_1_2_1_2,1_1_0_2_3,32,0.9567409897661542
1155,0,1_1_0_2_3,2_2_0_0_0,15,0.9644372025656942
1244,0,2_2_0_0_0,0_2_1_1_1,28,0.9482722946410097
1354,0,0_2_1_1_1,1_1_2_1_2,35,0.958573998674368
1416,0,1_1_2_1_2,2_1_1_1_3,19,0.9548999068901304
1457,0,2_1_1_1_3,2_2_1_1_0,12,0.951586779963382
1474,0,2_2_1_1_0,0_2_1_1_1,4,0.9601832794276193
1566,0,0_2_1_1_1,1_1_2_1_2,29,0.9620476074811756
1628,0,1_1_2_1_2,1_1_1_1_3,19,0.9559752246781636
1675,0,1_1_1_1_3,2_2_1_1_0,14,0.9567342725285403
1770,0,2_2_1_1_0,1_2_2_1_1,30,0.9401230435384829
1883,0,1_2_2_1_1,2_1_2_1_2,36,0.9313613140428783
1981,0,2_1_2_1_2,2_1_1_1_3,31,0.9315642458100559
2046,0,2_1_1_1_3,2_1_1_1_0,20,0.9321875432845469
