step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
41,0,25,1,16,15,0
58,0,45,2,13,12,0
153,0,62,3,91,90,0
224,0,157,0,67,60,0
238,0,228,1,10,3,0
324,0,242,2,82,75,0
404,0,328,3,76,64,0
448,0,408,0,40,33,0
540,0,452,1,88,81,0
602,0,544,2,58,51,0
613,0,606,3,7,0,0
690,0,617,0,73,72,0
794,0,694,1,100,96,0
808,0,798,2,10,0,2
876,0,812,3,64,57,0
944,0,880,0,64,54,0
1018,0,948,1,70,69,0
1134,0,1022,2,112,102,0
1214,0,1138,3,76,67,0
1237,0,1218,0,19,4,0
1326,0,1241,1,85,73,0
1436,0,1330,2,106,104,0
1498,0,1440,3,58,54,0
1509,0,1502,0,7,0,1
1607,0,1513,1,94,80,0
1660,0,1611,2,49,42,0
1671,0,1664,3,7,3,0
1694,0,1675,0,19,9,0
1786,0,1698,1,88,81,0
1881,0,1790,2,91,82,0
1940,0,1885,3,55,50,0
2023,0,1944,0,79,65,0
2115,0,2027,1,88,81,0
2177,0,2119,2,58,45,0
2293,0,2181,3,112,102,0
2388,0,2297,0,91,87,0
2432,0,2392,1,40,27,0
2443,0,2436,2,7,0,0
2466,0,2447,3,19,18,0
2510,0,2470,0,40,36,0
2623,0,2514,1,109,108,0
2655,0,2627,2,28,21,0
2672,0,2659,3,13,6,0
2758,0,2676,0,82,73,0
2823,0,2762,1,61,54,0
2945,0,2827,2,118,111,0
2962,0,2949,3,13,2,0
3033,0,2966,0,67,60,0
3056,0,3037,1,19,15,0
3133,0,3060,2,73,72,0
3201,0,3137,3,64,59,0
3215,0,3205,0,10,0,2
3256,0,3219,1,37,27,0
3360,0,3260,2,100,91,0
3398,0,3364,3,34,30,0
3508,0,3402,0,106,97,0
3621,0,3512,1,109,95,0
3692,0,3625,2,67,55,0
3715,0,3696,3,19,2,0
3813,0,3719,0,94,77,0
3854,0,3817,1,37,27,0
3928,0,3858,2,70,57,0
3948,0,3932,3,16,4,0
3971,0,3952,0,19,12,0
4039,0,3975,1,64,50,0
4071,0,4043,2,28,21,0
4109,0,4075,3,34,20,0
4195,0,4113,0,82,75,0
4293,0,4199,1,94,80,0
4364,0,4297,2,67,53,0
4381,0,4368,3,13,0,1
4461,0,4385,0,76,61,0
4580,0,4465,1,115,103,0
4609,0,4584,2,25,5,0
4698,0,4613,3,85,61,0
4784,0,4702,0,82,66,0
4879,0,4788,1,91,81,0
4995,0,4883,2,112,96,0
5066,0,4999,3,67,45,0
5125,0,5070,0,55,36,0
5178,0,5129,1,49,27,0
5255,0,5182,2,73,58,0
5311,0,5259,3,52,35,0
5418,0,5315,0,103,91,0
5447,0,5422,1,25,8,0
5506,0,5451,2,55,38,0
5556,0,5510,3,46,36,0
5666,0,5560,0,106,97,0
5746,0,5670,1,76,65,0
5784,0,5750,2,34,14,0
5903,0,5788,3,115,92,0
5956,0,5907,0,49,37,0
6030,0,5960,1,70,60,0
6104,0,6034,2,70,49,0
6130,0,6108,3,22,0,0
6216,0,6134,0,82,72,0
6293,0,6220,1,73,57,0
6385,0,6297,2,88,69,0
6486,0,6389,3,97,77,0
6497,0,6490,0,7,0,4
6568,0,6501,1,67,56,0
6624,0,6572,2,52,33,0
6650,0,6628,3,22,13,0
6745,0,6654,0,91,75,0
6828,0,6749,1,79,64,0
6857,0,6832,2,25,11,0
6868,0,6861,3,7,1,0
6951,0,6872,0,79,70,0
7067,0,6955,1,112,103,0
7090,0,7071,2,19,2,0
7128,0,7094,3,34,17,0
7139,0,7132,0,7,1,0
7165,0,7143,1,22,10,0
7185,0,7169,2,16,12,0
7286,0,7189,3,97,93,0
7396,0,7290,0,106,82,0
7464,0,7400,1,64,42,0
7544,0,7468,2,76,37,0
7639,0,7548,3,91,54,0
7695,0,7643,0,52,26,0
7802,0,7699,1,103,68,0
7897,0,7806,2,91,54,0
7935,0,7901,3,34,0,2
7970,0,7939,0,31,2,0
7996,0,7974,1,22,0,1
8106,0,8000,2,106,97,0
8180,0,8110,3,70,47,0
8191,0,8184,0,7,0,13
8214,0,8195,1,19,0,5
8264,0,8218,2,46,30,0
8350,0,8268,3,82,68,0
8397,0,8354,0,43,0,0
8435,0,8401,1,34,0,2
8557,0,8439,2,118,86,0
8601,0,8561,3,40,5,0
8720,0,8605,0,115,85,0
8836,0,8724,1,112,78,0
8916,0,8840,2,76,35,0
8969,0,8920,3,49,3,0
9052,0,8973,0,79,49,0
9078,0,9056,1,22,0,3
9113,0,9082,2,31,2,0
9208,0,9117,3,91,68,0
9249,0,9212,0,37,19,0
9314,0,9253,1,61,30,0
9385,0,9318,2,67,39,0
9504,0,9389,3,115,90,0
9605,0,9508,0,97,71,0
9688,0,9609,1,79,29,0
9759,0,9692,2,67,38,0
9869,0,9763,3,106,72,0
9904,0,9873,0,31,0,1
9927,0,9908,1,19,0,6
10004,0,9931,2,73,50,0
10096,0,10008,3,88,71,0
10167,0,10100,0,67,37,0
10205,0,10171,1,34,0,8
10312,0,10209,2,103,85,0
10344,0,10316,3,28,0,2
10376,0,10348,0,28,10,0
10459,0,10380,1,79,42,0
10470,0,10463,2,7,0,8
10532,0,10474,3,58,27,0
10579,0,10536,0,43,13,0
10701,0,10583,1,118,91,0
10712,0,10705,2,7,0,22
10732,0,10716,3,16,0,3
10797,0,10736,0,61,40,0
10859,0,10801,1,58,43,0
10900,0,10863,2,37,0,9
11016,0,10904,3,112,83,0
11102,0,11020,0,82,33,0
11170,0,11106,1,64,2,0
11208,0,11174,2,34,0,17
11252,0,11212,3,40,1,0
11347,0,11256,0,91,61,0
11436,0,11351,1,85,46,0
11510,0,11440,2,70,0,3
11539,0,11514,3,25,0,16
11643,0,11543,0,100,56,0
11672,0,11647,1,25,0,7
11758,0,11676,2,82,15,0
11814,0,11762,3,52,0,9
11849,0,11818,0,31,2,0
11899,0,11853,1,46,0,4
12012,0,11903,2,109,66,0
12044,0,12016,3,28,0,14
