step,tl_id,start_at_step,cycle_time
207,0,-1,212
602,0,211,395
799,0,606,197
1050,0,803,251
1361,0,1054,311
1555,0,1365,194
1854,0,1559,299
2105,0,1858,251
2332,0,2109,227
2574,0,2336,242
2816,0,2578,242
2977,0,2820,161
3183,0,2981,206
3464,0,3187,281
3661,0,3468,197
3861,0,3665,200
4223,0,3865,362
4492,0,4227,269
4668,0,4496,176
4985,0,4672,317
5203,0,4989,218
5439,0,5207,236
5696,0,5443,257
5965,0,5700,269
6183,0,5969,218
6596,0,6187,413
6889,0,6600,293
7194,0,6893,305
7427,0,7198,233
7777,0,7431,350
8073,0,7781,296
8285,0,8077,212
8491,0,8289,206
8772,0,8495,281
9086,0,8776,314
9247,0,9090,161
9558,0,9251,311
9761,0,9562,203
10048,0,9765,287
10221,0,10052,173
10490,0,10225,269
10669,0,10494,179
10914,0,10673,245
11213,0,10918,299
11413,0,11217,200
11571,0,11417,158
11903,0,11575,332
12157,0,11907,254
12450,0,12161,293
12695,0,12454,245
12835,0,12699,140
13059,0,12839,224
13385,0,13063,326
13654,0,13389,269
13905,0,13658,251
14165,0,13909,260
14356,0,14169,191
14712,0,14360,356
15017,0,14716,305
15310,0,15021,293
15582,0,15314,272
15800,0,15586,218
16099,0,15804,299
16377,0,16103,278
16595,0,16381,218
16804,0,16599,209
16947,0,16808,143
17300,0,16951,353
17407,0,17304,107
17703,0,17411,296
17957,0,17707,254
18253,0,17961,296
18540,0,18257,287
18920,0,18544,380
19183,0,18924,263
19461,0,19187,278
19664,0,19465,203
20044,0,19668,380
20157,0,20048,113
20450,0,20161,293
20794,0,20454,344
21066,0,20798,272
21302,0,21070,236
21547,0,21306,245
21858,0,21551,311
22124,0,21862,266
22372,0,22128,248
22611,0,22376,239
22904,0,22615,293
23218,0,22908,314
23604,0,23222,386
23810,0,23608,206
24118,0,23814,308
24438,0,24122,320
24797,0,24442,359
25057,0,24801,260
25407,0,25061,350
25760,0,25411,353
26095,0,25764,335
26331,0,26099,236
26735,0,26335,404
26995,0,26739,260
27270,0,26999,275
27548,0,27274,278
27838,0,27552,290
28110,0,27842,272
28373,0,28114,263
28735,0,28377,362
29094,0,28739,359
29342,0,29098,248
29467,0,29346,125
29637,0,29471,170
29921,0,29641,284
30052,0,29925,131
30288,0,30056,236
30662,0,30292,374
30913,0,30666,251
31134,0,30917,221
31415,0,31138,281
31819,0,31419,404
32022,0,31823,203
32123,0,32026,101
32380,0,32127,257
