step,tl_id,start_at_step,cycle_time
252,0,-1,257
524,0,256,272
625,0,528,101
888,0,629,263
1109,0,892,221
1369,0,1113,260
1674,0,1373,305
1934,0,1678,260
2179,0,1938,245
2556,0,2183,377
2774,0,2560,218
3058,0,2778,284
3288,0,3062,230
3569,0,3292,281
3856,0,3573,287
4131,0,3860,275
4448,0,4135,317
4789,0,4452,341
4959,0,4793,170
5183,0,4963,224
5557,0,5187,374
5823,0,5561,266
6254,0,5827,431
6478,0,6258,224
6741,0,6482,263
7073,0,6745,332
7348,0,7077,275
7638,0,7352,290
7841,0,7642,203
8041,0,7845,200
8280,0,8045,239
8576,0,8284,296
8809,0,8580,233
9027,0,8813,218
9317,0,9031,290
9571,0,9321,254
9747,0,9575,176
10055,0,9751,308
10429,0,10059,374
10620,0,10433,191
10886,0,10624,266
11047,0,10890,161
11235,0,11051,188
11471,0,11239,236
11722,0,11475,251
11919,0,11726,197
12155,0,11923,236
12460,0,12159,305
12714,0,12464,254
12947,0,12718,233
13243,0,12951,296
13464,0,13247,221
13802,0,13468,338
14233,0,13806,431
14478,0,14237,245
14723,0,14482,245
14989,0,14727,266
15159,0,14993,170
15467,0,15163,308
15712,0,15471,245
15942,0,15716,230
16211,0,15946,269
16480,0,16215,269
16704,0,16484,224
17009,0,16708,305
17263,0,17013,254
17415,0,17267,152
17738,0,17419,323
17950,0,17742,212
18240,0,17954,290
18506,0,18244,266
18838,0,18510,332
19215,0,18842,377
19382,0,19219,167
19654,0,19386,272
19848,0,19658,194
20105,0,19852,257
20356,0,20109,251
20727,0,20360,371
20936,0,20731,209
21187,0,20940,251
21462,0,21191,275
21701,0,21466,239
21934,0,21705,233
22218,0,21938,284
22481,0,22222,263
22870,0,22485,389
23196,0,22874,326
23465,0,23200,269
23725,0,23469,260
24030,0,23729,305
24365,0,24034,335
24568,0,24369,203
24840,0,24572,272
25091,0,24844,251
25516,0,25095,425
25785,0,25520,269
26105,0,25789,320
26278,0,26109,173
26523,0,26282,245
26843,0,26527,320
27103,0,26847,260
27252,0,27107,149
27572,0,27256,320
27889,0,27576,317
28272,0,27893,383
28505,0,28276,233
28750,0,28509,245
29106,0,28754,356
29261,0,29110,155
29545,0,29265,284
29841,0,29549,296
30050,0,29845,209
30238,0,30054,188
30483,0,30242,245
30836,0,30487,353
31063,0,30840,227
31350,0,31067,287
31625,0,31354,275
31855,0,31629,230
32109,0,31859,254
32348,0,32113,239
