step,tl_id,start_at_step,cycle_time
165,0,-1,170
419,0,169,254
751,0,423,332
1062,0,755,311
1340,0,1066,278
1567,0,1344,227
1848,0,1571,281
2081,0,1852,233
2275,0,2085,194
2445,0,2279,170
2690,0,2449,245
2890,0,2694,200
3033,0,2894,143
3374,0,3037,341
3553,0,3378,179
3852,0,3557,299
4109,0,3856,257
4477,0,4113,368
4833,0,4481,356
5117,0,4837,284
5404,0,5121,287
5664,0,5408,260
5939,0,5668,275
6202,0,5943,263
6450,0,6206,248
6740,0,6454,290
6958,0,6744,218
7182,0,6962,224
7406,0,7186,224
7609,0,7410,203
7860,0,7613,251
8087,0,7864,227
8464,0,8091,377
8709,0,8468,245
8987,0,8713,278
9214,0,8991,227
9492,0,9218,278
9794,0,9496,302
10075,0,9798,281
10473,0,10079,398
10826,0,10477,353
11080,0,10830,254
11355,0,11084,275
11681,0,11359,326
11806,0,11685,125
12108,0,11810,302
12239,0,12112,131
12583,0,12243,344
12825,0,12587,242
13100,0,12829,275
13312,0,13104,212
13617,0,13316,305
13877,0,13621,260
14191,0,13881,314
14553,0,14195,362
14783,0,14557,230
15082,0,14787,299
15255,0,15086,173
15485,0,15259,230
15793,0,15489,308
16095,0,15797,302
16343,0,16099,248
16711,0,16347,368
16899,0,16715,188
17135,0,16903,236
17521,0,17139,386
17796,0,17525,275
18071,0,17800,275
18310,0,18075,239
18588,0,18314,278
18815,0,18592,227
19147,0,18819,332
19515,0,19151,368
19799,0,19519,284
20143,0,19803,344
20358,0,20147,215
20669,0,20362,311
20971,0,20673,302
21072,0,20975,101
21383,0,21076,311
21724,0,21387,341
22026,0,21728,302
22331,0,22030,305
22591,0,22335,260
22941,0,22595,350
23144,0,22945,203
23371,0,23148,227
23604,0,23375,233
23900,0,23608,296
24037,0,23904,137
24369,0,24041,332
24680,0,24373,311
24943,0,24684,263
25164,0,24947,221
25421,0,25168,257
25711,0,25425,290
26004,0,25715,293
26273,0,26008,269
26587,0,26277,314
26895,0,26591,308
27083,0,26899,188
27451,0,27087,368
27822,0,27455,371
28034,0,27826,212
28207,0,28038,173
28572,0,28211,365
28805,0,28576,233
29152,0,28809,347
29514,0,29156,362
29756,0,29518,242
30133,0,29760,377
30432,0,30137,299
30692,0,30436,260
30934,0,30696,242
31149,0,30938,215
31349,0,31153,200
31618,0,31353,269
31848,0,31622,230
32243,0,31852,395
32479,0,32247,236
