step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
32,0,25,1,7,6,0
100,0,36,2,64,63,0
165,0,104,3,61,60,0
251,0,169,0,82,75,0
268,0,255,1,13,3,0
381,0,272,2,109,105,0
419,0,385,3,34,19,0
532,0,423,0,109,102,0
594,0,536,1,58,48,0
650,0,598,2,52,40,0
751,0,654,3,97,90,0
807,0,755,0,52,45,0
887,0,811,1,76,72,0
991,0,891,2,100,86,0
1062,0,995,3,67,57,0
1127,0,1066,0,61,39,0
1183,0,1131,1,52,40,0
1218,0,1187,2,31,27,0
1340,0,1222,3,118,111,0
1426,0,1344,0,82,72,0
1476,0,1430,1,46,31,0
1553,0,1480,2,73,63,0
1567,0,1557,3,10,6,0
1644,0,1571,0,73,69,0
1673,0,1648,1,25,13,0
1750,0,1677,2,73,69,0
1848,0,1754,3,94,90,0
1907,0,1852,0,55,44,0
1933,0,1911,1,22,15,0
1980,0,1937,2,43,30,0
2081,0,1984,3,97,93,0
2131,0,2085,0,46,45,0
2145,0,2135,1,10,1,0
2177,0,2149,2,28,18,0
2275,0,2181,3,94,90,0
2313,0,2279,0,34,33,0
2327,0,2317,1,10,1,0
2344,0,2331,2,13,6,0
2445,0,2348,3,97,96,0
2543,0,2449,0,94,89,0
2596,0,2547,1,49,39,0
2658,0,2600,2,58,49,0
2690,0,2662,3,28,21,0
2719,0,2694,0,25,16,0
2733,0,2723,1,10,3,0
2840,0,2737,2,103,102,0
2890,0,2844,3,46,45,0
2949,0,2894,0,55,48,0
2963,0,2953,1,10,3,0
2989,0,2967,2,22,17,0
3033,0,2993,3,40,36,0
3137,0,3037,0,100,96,0
3196,0,3141,1,55,48,0
3273,0,3200,2,73,66,0
3374,0,3277,3,97,96,0
3385,0,3378,0,7,0,1
3465,0,3389,1,76,69,0
3527,0,3469,2,58,46,0
3553,0,3531,3,22,15,0
3663,0,3557,0,106,91,0
3725,0,3667,1,58,51,0
3742,0,3729,2,13,3,0
3852,0,3746,3,106,92,0
3902,0,3856,0,46,25,0
4012,0,3906,1,106,92,0
4041,0,4016,2,25,8,0
4109,0,4045,3,64,50,0
4219,0,4113,0,106,97,0
4278,0,4223,1,55,39,0
4397,0,4282,2,115,103,0
4477,0,4401,3,76,56,0
4584,0,4481,0,103,87,0
4688,0,4588,1,100,83,0
4735,0,4692,2,43,15,0
4833,0,4739,3,94,69,0
4949,0,4837,0,112,93,0
5011,0,4953,1,58,30,0
5037,0,5015,2,22,8,0
5117,0,5041,3,76,64,0
5224,0,5121,0,103,91,0
5316,0,5228,1,88,70,0
5348,0,5320,2,28,13,0
5404,0,5352,3,52,34,0
