step,tl_id,dynamic_weight,dynamic_weight_activation,reward
32,0,0.051867219917012444,0.00023076983772646475,0.9898828213884744
49,0,0.051867219917012444,0.00023076983772646475,0.979919489335433
84,0,0.051867219917012444,0.00023076983772646475,0.9890928335071617
140,0,0.1296680497925311,0.000685519880542742,0.9627708781304858
160,0,0.051867219917012444,0.00023076983772646475,0.9898982060443229
237,0,0.1296680497925311,0.000685519880542742,0.9400901327280281
305,0,0.1296680497925311,0.000685519880542742,0.9535676932451786
373,0,0.2593360995850622,0.004196518799252365,0.8996273259503395
450,0,0.07780082987551867,0.00033175288460614386,0.9800093567315273
476,0,0.025933609958506222,0.00016052032405422235,0.9906564483021448
535,0,0.12429557346711823,0.0006358816763576479,0.959946161320688
600,0,0.07780082987551867,0.00033175288460614386,0.9443665465826865
653,0,0.1296680497925311,0.000685519880542742,0.9499358902013909
739,0,0.18153526970954356,0.0014159944234536262,0.8811590700795274
753,0,0.14342517927606888,0.0008310016004245491,0.9809876542462314
809,0,0.15560165975103735,0.0009853018165056232,0.9071561608131079
898,0,0.10373443983402489,0.0004769042312425852,0.9351639200777627
930,0,0.10373443983402489,0.0004769042312425852,0.9534777334493072
1001,0,0.1296680497925311,0.000685519880542742,0.944327272751264
1042,0,0.10373443983402489,0.0004769042312425852,0.953512471790514
1098,0,0.20746887966804978,0.0020345668679208916,0.9097493147088612
1118,0,0.1593087004741769,0.0010377332981225305,0.9901646817742664
1198,0,0.3630705394190871,0.0176881752316135,0.8329568625965702
1218,0,0.233402489626556,0.0029225697626055445,0.9336054858892036
1283,0,0.3371369294605809,0.012369400890105239,0.7697597149858674
1303,0,0.233402489626556,0.0029225697626055445,0.9243705511841299
1392,0,0.41493775933609955,0.03588568613670412,0.780770222194335
1442,0,0.15560165975103735,0.0009853018165056232,0.9441299642846047
1459,0,0.12965211655755976,0.0006853670866975803,0.9810842349293968
1518,0,0.18153526970954356,0.0014159944234536262,0.9198872090549961
1532,0,0.15560165975103735,0.0009853018165056232,0.9794673760652386
1609,0,0.2593360995850622,0.004196518799252365,0.9069759012821822
1641,0,0.07780082987551867,0.00033175288460614386,0.9628053616178053
1706,0,0.15560165975103735,0.0009853018165056232,0.9257276029762361
1750,0,0.18153526970954356,0.0014159944234536262,0.9161726114908084
1812,0,0.18153526970954356,0.0014159944234536262,0.9256190426554163
1853,0,0.21911447647764967,0.0023939891867403576,0.915810020088538
1912,0,0.13698619645653112,0.0007594219849983968,0.925738972453131
1989,0,0.20746887966804978,0.0020345668679208916,0.8979785944538755
2027,0,0.28526970954356845,0.0060224284571293325,0.8775159819193128
2095,0,0.4255259389176586,0.04138238896557484,0.7572994936313773
2106,0,0.4465733562782571,0.05478618942366275,0.7248013140108138
2141,0,0.6036437016054872,0.3432175854190403,0.5453441564609598
2224,0,0.5162844557829077,0.13330843976399628,0.7012288468314726
2250,0,0.466804979253112,0.07144310274721885,0.7423012790490021
2261,0,0.4927385892116182,0.09960154191239562,0.7209282724277786
2311,0,0.4456677673451208,0.05413334452442418,0.7228837300443316
2346,0,0.3630705394190871,0.0176881752316135,0.7997662773419196
2393,0,0.5313108947468125,0.15954096716763594,0.6521054727559172
2482,0,0.5643982990771431,0.23175573008791514,0.697806643781566
2547,0,0.4121887679984677,0.03457768025662245,0.7659968725649468
2630,0,0.4408713692946058,0.050796255420034964,0.7358257010232185
2665,0,0.3371369294605809,0.012369400890105239,0.8842749692942725
2751,0,0.6705032577227203,0.5712726955310288,0.6637167995980542
2780,0,0.4535004960103878,0.06003059060332732,0.7216943444907697
2821,0,0.5964730290456431,0.3209569352371741,0.5658487962467211
2871,0,0.3112033195020747,0.008635903539174533,0.8313651306995057
2921,0,0.466804979253112,0.07144310274721885,0.7115596511541117
2986,0,0.3890041493775933,0.025235555625051403,0.7758437222865997
3060,0,0.4408713692946058,0.050796255420034964,0.7503359909772845
3149,0,0.5186721991701244,0.1372182294797475,0.6909712614925387
3223,0,0.466804979253112,0.07144310274721885,0.7238195096835683
3306,0,0.4738201297470851,0.07823896703249929,0.7121205026141366
3398,0,0.5387959029309111,0.17409805814636056,0.701398950235486
3469,0,0.4577131837000684,0.06344615467916118,0.731287712166462
3552,0,0.4927385892116182,0.09960154191239562,0.7054881253407996
3602,0,0.28526970954356845,0.0060224284571293325,0.8596016747851136
3694,0,0.6360013132028018,0.45116081740593966,0.6841982828549202
3768,0,0.466804979253112,0.07144310274721885,0.715219212398699
3860,0,0.49854257231224636,0.1071294218419401,0.7134716123457282
3952,0,0.5705394190871369,0.24741476270504817,0.6921003700323948
4029,0,0.4927385892116182,0.09960154191239562,0.7177403775870391
4079,0,0.33230930434045264,0.011570372198350061,0.8490228006459908
4168,0,0.5964730290456431,0.3209569352371741,0.6799668176643832
4260,0,0.5705394190871369,0.24741476270504817,0.6921003700323948
4337,0,0.44512075767900666,0.05374256183177424,0.7336937341251419
4420,0,0.4927385892116182,0.09960154191239562,0.7144426256189301
4476,0,0.34608005903297995,0.0139961333558807,0.8124450312795042
4565,0,0.5598613703781022,0.2206399727114155,0.6814272243904105
4579,0,0.5667577282524993,0.2376889470850909,0.5526730404550806
4659,0,0.6705028245983604,0.5712712103977015,0.6383265901829593
4706,0,0.3371369294605809,0.012369400890105239,0.8210368969178444
4759,0,0.4927385892116182,0.09960154191239562,0.7006484433595708
4839,0,0.48960358796436415,0.09573402459672176,0.7202701163858646
4931,0,0.5222077070034005,0.1431840705058761,0.6952141166152045
5011,0,0.47868473526173466,0.08329373932519875,0.7108189870074416
5031,0,0.4440097656235828,0.05295704784223807,0.7288436240498302
5054,0,0.5446058091286307,0.1861052517872565,0.6162190138231521
5110,0,0.4222756495764015,0.03961444854661449,0.7538588862257767
5196,0,0.5705394190871369,0.24741476270504817,0.6726060069373827
5237,0,0.3371369294605809,0.012369400890105239,0.8572296521668445
5293,0,0.5502271984391788,0.1983213380836052,0.6372846416268547
5373,0,0.4927385892116182,0.09960154191239562,0.7032747577427464
5390,0,0.4809498887175438,0.08574736692097332,0.6969486296788797
5476,0,0.6705043079023918,0.5712762964703099,0.6637177157350663
5556,0,0.5007529880670846,0.11012566169123016,0.695975337902107
5636,0,0.466804979253112,0.07144310274721885,0.7183944614096865
5722,0,0.5143905964919608,0.1302747529782474,0.703756613986273
5802,0,0.4927385892116182,0.09960154191239562,0.7032747577427464
5885,0,0.4927385892116182,0.09960154191239562,0.7221671127831456
5971,0,0.539923226815374,0.17637908123343599,0.6852987724804833
6030,0,0.3890041493775933,0.025235555625051403,0.8108352290392259
6071,0,0.31921507154458056,0.009651065671862207,0.8396687835192523
6148,0,0.5705394190871369,0.24741476270504817,0.6994620765653328
6213,0,0.41493775933609955,0.03588568613670412,0.7478232362820677
6278,0,0.3890041493775933,0.025235555625051403,0.7848719940372567
6349,0,0.41493775933609955,0.03588568613670412,0.7585693681049874
6408,0,0.3890041493775933,0.025235555625051403,0.7927786855379116
6494,0,0.4927385892116182,0.09960154191239562,0.7077014929388529
6574,0,0.4927385892116182,0.09960154191239562,0.7122292580208769
6627,0,0.33923321199087475,0.012733106084112229,0.8215150418866969
6707,0,0.5705394190871369,0.24741476270504817,0.6631374995363574
6775,0,0.4137808663516471,0.03532951404780949,0.7667286356596842
6813,0,0.2593360995850622,0.004196518799252365,0.8873691270893264
6884,0,0.5922690928204534,0.3082672243129855,0.6425444395341999
6901,0,0.5660774457878399,0.2359675874175788,0.5741503342114576
6978,0,0.6705039522714454,0.5712750770555834,0.6256324003592602
7022,0,0.3371369294605809,0.012369400890105239,0.8207620213425088
7075,0,0.49709688453052064,0.1052087841279891,0.6827352171134161
7158,0,0.4927385892116182,0.09960154191239562,0.7054881253407996
7211,0,0.3630705394190871,0.0176881752316135,0.8022339193340715
7285,0,0.5446058091286307,0.1861052517872565,0.662761415782188
7374,0,0.5136461248321852,0.12909838203844293,0.706456925808338
7454,0,0.466804979253112,0.07144310274721885,0.7183944614096865
7513,0,0.3630705394190871,0.0176881752316135,0.8121182360701807
7599,0,0.5186721991701244,0.1372182294797475,0.7118952309855087
7640,0,0.3113600804177723,0.00865471295061169,0.8583829412978715
7651,0,0.3371369294605809,0.012369400890105239,0.7534771922927372
7674,0,0.3890041493775933,0.025235555625051403,0.7314121099220507
7691,0,0.40318787690460417,0.030609125589684264,0.637351637427799
7768,0,0.6705034799571822,0.5712734575467925,0.6256320962973646
7818,0,0.32183525750763264,0.01000805641767831,0.8402295619272362
7886,0,0.5705394190871369,0.24741476270504817,0.639617371910043
7951,0,0.3939569082166188,0.026998527055995543,0.7757132092201185
8040,0,0.4927385892116182,0.09960154191239562,0.8324412682864476
8117,0,0.466804979253112,0.07144310274721885,0.6962984356864272
8179,0,0.41493775933609955,0.03588568613670412,0.8633325514769653
8265,0,0.4927385892116182,0.09960154191239562,0.6955130021156001
8336,0,0.466804979253112,0.07144310274721885,0.8417540620215292
8401,0,0.3890041493775933,0.025235555625051403,0.7688988978630172
8466,0,0.41493775933609955,0.03588568613670412,0.8542919040987506
8501,0,0.3102578412017904,0.008523313816547135,0.8871121401026114
8593,0,0.670503109641264,0.5712721877769892,0.7844076299485957
8655,0,0.41223973434909217,0.03460150723626818,0.7480310208409888
8684,0,0.3460639974027988,0.013993030533703795,0.9138750075619629
8758,0,0.6693133715758971,0.5671879600367352,0.6083623781990737
