step,tl_id,previous_state,current_state,action,reward
32,0,[0 0 0],[1 0 1],[0. 0. 0. 2.],0.9898828213884744
49,0,[1 0 1],[0 2 0],[1. 0. 1. 4.],0.979919489335433
84,0,[0 2 0],[1 0 1],[ 0.  2.  0. 10.],0.9890928335071617
140,0,[1 0 1],[0 2 0],[ 1.  0.  1. 17.],0.9627708781304858
160,0,[0 2 0],[1 0 1],[0. 2. 0. 5.],0.9898982060443229
237,0,[1 0 1],[0 3 0],[ 1.  0.  1. 24.],0.9400901327280281
305,0,[0 3 0],[4 0 1],[ 0.  3.  0. 21.],0.9535676932451786
373,0,[4 0 1],[0 8 0],[ 4.  0.  1. 21.],0.8996273259503395
450,0,[0 8 0],[2 0 1],[ 0.  8.  0. 24.],0.9800093567315273
476,0,[2 0 1],[0 1 0],[2. 0. 1. 7.],0.9906564483021448
535,0,[0 1 0],[3 0 1],[ 0.  1.  0. 18.],0.959946161320688
600,0,[3 0 1],[0 3 0],[ 3.  0.  1. 20.],0.9443665465826865
653,0,[0 3 0],[3 0 1],[ 0.  3.  0. 16.],0.9499358902013909
739,0,[3 0 1],[0 6 0],[ 3.  0.  1. 27.],0.8811590700795274
753,0,[0 6 0],[0 1 1],[0. 6. 0. 3.],0.9809876542462314
809,0,[0 1 1],[0 5 0],[ 0.  1.  1. 17.],0.9071561608131079
898,0,[0 5 0],[4 0 1],[ 0.  5.  0. 28.],0.9351639200777627
930,0,[4 0 1],[0 4 0],[4. 0. 1. 9.],0.9534777334493072
1001,0,[0 4 0],[4 0 1],[ 0.  4.  0. 22.],0.944327272751264
1042,0,[4 0 1],[0 3 0],[ 4.  0.  1. 12.],0.953512471790514
1098,0,[0 3 0],[6 0 1],[ 0.  3.  0. 17.],0.9097493147088612
1118,0,[6 0 1],[0 1 0],[6. 0. 1. 5.],0.9901646817742664
1198,0,[0 1 0],[12  0  1],[ 0.  1.  0. 25.],0.8329568625965702
1218,0,[12  0  1],[4 3 0],[12.  0.  1.  5.],0.9336054858892036
1283,0,[4 3 0],[12  0  1],[ 4.  3.  0. 20.],0.7697597149858674
1303,0,[12  0  1],[4 3 0],[12.  0.  1.  5.],0.9243705511841299
1392,0,[4 3 0],[15  0  1],[ 4.  3.  0. 28.],0.780770222194335
1442,0,[15  0  1],[0 4 0],[15.  0.  1. 15.],0.9441299642846047
1459,0,[0 4 0],[2 0 1],[0. 4. 0. 4.],0.9810842349293968
1518,0,[2 0 1],[0 6 0],[ 2.  0.  1. 18.],0.9198872090549961
1532,0,[0 6 0],[1 1 1],[0. 6. 0. 3.],0.9794673760652386
1609,0,[1 1 1],[0 9 0],[ 1.  1.  1. 24.],0.9069759012821822
1641,0,[0 9 0],[2 0 1],[0. 9. 0. 9.],0.9628053616178053
1706,0,[2 0 1],[0 5 0],[ 2.  0.  1. 20.],0.9257276029762361
1750,0,[0 5 0],[6 0 1],[ 0.  5.  0. 13.],0.9161726114908084
1812,0,[6 0 1],[0 5 0],[ 6.  0.  1. 19.],0.9256190426554163
1853,0,[0 5 0],[5 0 1],[ 0.  5.  0. 12.],0.915810020088538
1912,0,[5 0 1],[0 4 0],[ 5.  0.  1. 18.],0.925738972453131
1989,0,[0 4 0],[6 0 1],[ 0.  4.  0. 24.],0.8979785944538755
2027,0,[6 0 1],[0 7 0],[ 6.  0.  1. 11.],0.8775159819193128
2095,0,[0 7 0],[14  0  1],[ 0.  7.  0. 21.],0.7572994936313773
2106,0,[14  0  1],[13  1  0],[14.  0.  1.  2.],0.7248013140108138
2141,0,[13  1  0],[22  0  1],[13.  1.  0. 10.],0.5453441564609598
2224,0,[22  0  1],[ 0 17  0],[22.  0.  1. 26.],0.7012288468314726
2250,0,[ 0 17  0],[5 9 1],[ 0. 17.  0.  7.],0.7423012790490021
2261,0,[5 9 1],[ 3 11  0],[5. 9. 1. 2.],0.7209282724277786
2311,0,[ 3 11  0],[15  0  1],[ 3. 11.  0. 15.],0.7228837300443316
2346,0,[15  0  1],[ 0 12  0],[15.  0.  1. 10.],0.7997662773419196
