,exp1,,,,exp2,,,,exp3,,,,exp4,,,,exp5,,,,exp6,,,,exp7,,,,exp8,,,,exp9,,,,exp10,,,,aggregated,,,
prefix,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max
ql_,2.7859444719881012,13.310809607588794,-0.99,146.2,6.241571641051066,22.148728281511197,-0.99,198.83,8.604652123615931,32.95950388162364,-0.99,287.83,50.269005123120145,127.07966663723151,-0.99,601.08,6.140100809783507,24.48871766546641,-0.99,214.65,4.315774252189721,22.645860464401917,-0.99,211.04,5.0516856717897864,25.759119280046455,-0.99,287.16,17.574574450504052,58.852132762605194,-0.99,433.41,7.157288051561727,35.65858915829148,-0.99,347.14,3.9310444554619073,15.753349064362258,-0.99,151.4,12.501997952224782,31.141319663710444,-0.98,387.13
veh_n_,2.185052057511155,10.674198446370395,-0.99,132.04,4.029210047925963,18.532063746779947,-0.99,189.27,2.343042472318625,10.15183313730172,-0.99,106.29,21.08787803668815,86.52600954526393,-0.99,500.33,3.299578582052553,14.37952545467744,-0.99,136.83,6.570442901999669,28.493374860558397,-0.99,273.56,31.134647165757727,80.99222581682712,-0.99,496.18,1.8484134853743184,7.9006216908791425,-0.99,98.39,13.013675425549495,44.91678623958219,-0.99,286.43,40.31329532308709,95.1282551927401,-0.99,537.97,15.72821903040534,46.0631812204986,-0.98,500.33
delay_,3.030366881507189,12.840441874592836,-0.99,120.04,1.3020575111551809,6.106418610387512,-0.99,111.75,2.0701950090894066,10.157900293623102,-0.99,163.16,13.682655759378616,47.97341772931888,-0.99,319.63,8.234630639563708,27.373076461797005,-0.99,199.61,5.421046108081309,22.50628390589136,-0.99,175.69,32.81883159808296,98.07791339191661,-0.99,574.87,12.28354817385556,50.27761655448791,-0.99,410.07,2.595232193025946,11.183272299750865,-0.99,107.77,30.20025615600727,89.51580174656912,-0.99,572.22,12.763732287329338,31.930579660138864,-0.98,319.63
throughput_,1.592257478102793,7.6212941110905605,-0.99,107.29,11.764956205585854,46.53421103807497,-0.99,362.98,6.446826970748637,27.339810237353856,-0.99,223.29,27.20918030077673,81.78341012894802,-0.99,577.71,109.11977359114196,222.95870088114947,-0.99,865.47,8.370475954387704,26.78095739537889,-0.99,233.28,18.78148239960337,65.90598440027333,-0.99,428.7,11.814865311518757,41.21633447230716,-0.99,297.22,45.31775739547182,110.67777199583315,-0.99,499.43,3.5116096512973063,18.880398760155433,-0.99,210.22,24.65481204907641,47.259865184684394,-0.99,734.8233333333334
delay_prq_,10.70959345562717,34.537485194643686,-0.99,261.06,5.215129730623038,20.595897237966746,-0.99,197.58,16.019294331515454,51.50974488543994,-0.99,358.7,8.142910262766485,31.175823836365225,-0.99,257.27,4.959800033052388,20.146437758489732,-0.99,177.6,20.763799372004627,73.29783930468851,-0.99,482.36,4.841307221946786,26.700684201342366,-0.99,323.46,13.969054701702198,44.451382371188075,-0.99,271.23,6.399396793918361,27.80372978814084,-0.99,262.48,67.49657081474136,180.88149006505915,-0.99,978.51,28.32134382214808,105.81399077797411,-0.95,978.51
delay_pwtl_,11.504172863989421,42.44300623234496,-0.99,293.06,4.826598909271195,19.946292148674065,-0.99,192.27,15.71884812427698,53.71157346830903,-0.99,358.85,11.91038671294001,47.95104355967656,-0.99,373.8,2.859981821186581,13.734068529146992,-0.99,142.5,6.411626177491324,33.83300748974869,-0.99,305.54,6.160428028425055,30.917432716571142,-0.99,316.92,24.71636919517435,75.5097198834772,-0.99,506.2,5.163568005288382,22.956050647560215,-0.99,201.59,4.9011320442901996,19.517848939641393,-0.99,154.12,9.816174404979247,20.968602345506138,-0.99,240.2
act_throughput_mqr_,13.786109733928276,43.6214682247912,-0.99,267.8,12.796686498099488,55.44203943344393,-0.99,463.0,13.110353660551976,47.491912845864626,-0.99,317.69,6.8474219137332675,27.824642341844147,-0.99,238.21,7.2460337134357955,26.576731169161334,-0.99,236.76,2.71025450338787,14.210768563835199,-0.99,192.3,8.870723847297967,36.845418895592175,-0.99,290.62,16.68513468848124,51.83073024356332,-0.99,325.42,2.081598082961494,10.805262288887723,-0.99,137.51,0.7223186250206577,1.977834125931946,-0.99,35.34,10.843517126346562,29.175211309450123,-0.99,423.51
