,exp1,,,,exp2,,,,exp3,,,,exp4,,,,exp5,,,,exp6,,,,exp7,,,,exp8,,,,exp9,,,,exp10,,,,aggregated,,,
prefix,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max
ql_,204.52784663691952,130.90641288791178,31.0,724.0,204.45083457279787,136.9094954257488,32.0,819.0,211.3415964303421,135.95305395381286,32.0,778.0,226.9781854238969,174.07951879209853,34.0,1185.0,201.59163774582714,129.576218316486,32.0,743.0,199.12031069244753,125.30432403599777,30.0,726.0,207.20657742521897,138.16437436440404,33.0,923.0,214.64452156668318,151.9418703363366,32.0,1094.0,199.29862832589654,134.74672744986714,31.0,911.0,213.3168071393158,145.50793320266558,33.0,908.0,211.28777163878678,84.13350341192348,36.0,908.0
veh_n_,186.74747975541234,113.09052334709591,32.0,636.0,191.89439762022806,122.42406418234204,31.0,785.0,188.359444719881,109.93958010655517,32.0,665.0,209.65922987935878,145.803053699506,33.0,968.0,204.55676747645018,129.36786886985976,32.0,936.0,188.66286564204265,121.05046980079568,32.0,717.0,234.80713931581556,171.49609056652065,32.0,1030.0,200.11353495290035,126.55946043279117,33.0,729.0,201.35316476615435,131.33752007576518,34.0,795.0,223.90183440753594,160.9067527768688,32.0,1146.0,204.8277848306031,72.24039285212174,38.0,785.0
delay_,195.75689968600233,118.66902329932701,32.0,654.0,190.7243430837878,112.23664065195905,32.0,648.0,200.47413650636258,133.8559128516529,32.0,900.0,213.88068087919353,160.46437047004,33.0,1005.0,226.14394314989258,154.77259544809039,32.0,890.0,191.14873574615766,114.5995385577865,31.0,650.0,215.82002974714922,147.81829979442605,31.0,1004.0,195.82730127251693,136.41883399807136,32.0,980.0,199.31862502065775,121.95638679256429,33.0,752.0,218.52239299289374,167.3656894426191,32.0,1088.0,210.19859686572002,85.20049505028403,36.0,996.0
throughput_,176.62072384729797,102.69506378508689,32.0,633.0,207.3967939183606,137.49085517166242,33.0,876.0,195.9712444224095,131.15098295477955,33.0,833.0,207.03354817385556,141.03955496390594,33.0,963.0,230.05817220294168,173.88634624036442,32.0,1280.0,217.23483721698892,148.05482527985046,32.0,885.0,200.57973888613452,140.2904945302251,31.0,1087.0,202.71938522558256,139.96035419526834,31.0,1041.0,235.05156172533466,189.45612366850142,33.0,1123.0,198.81127086431994,127.024438639931,33.0,800.0,212.6260742785462,98.10952912684225,37.0,1049.0
delay_prq_,209.93934886795572,139.91382869941063,33.0,850.0,207.9006775739547,141.91033329327567,32.0,763.0,214.72269046438606,144.8034408263159,33.0,883.0,202.85605685010742,129.9911450420434,32.0,790.0,194.88580399933895,126.8105335527292,32.0,766.0,202.32176499752106,138.56221833891072,33.0,958.0,194.825483391175,136.7647722454468,32.0,922.0,216.87522723516773,155.71702815985142,33.0,953.0,197.72120310692446,131.97372808280045,32.0,874.0,221.74351346884814,179.8804818692254,30.0,1252.0,217.21267919670916,107.25740378831837,38.0,1223.0
delay_pwtl_,199.85357792100478,138.3092320888162,32.0,1193.0,196.05437117831764,119.99030202677389,32.0,671.0,213.9608329201785,144.17349954072185,31.0,1021.0,203.95769294331515,135.36789245973603,32.0,769.0,207.11948438274666,135.58956822107933,31.0,1063.0,201.35498264749629,140.37237460863977,32.0,845.0,190.32738390348703,119.66832569215977,33.0,714.0,209.06147744174515,148.7210896305268,32.0,1032.0,203.2237646669972,129.10564129933496,33.0,936.0,204.70946950917204,136.21620105303862,30.0,774.0,206.23330977719502,78.812471831142,36.0,742.0
act_throughput_mqr_,196.82862336803834,137.4994847668379,32.0,785.0,209.85638737398776,153.45371833072434,33.0,1110.0,202.45744505040489,143.03854638089834,32.0,837.0,213.90447859857875,151.4505602382103,32.0,1019.0,204.58800198314327,135.12684820423576,32.0,770.0,180.4666997190547,110.76484064885322,32.0,727.0,212.00809783506858,161.10518847199194,31.0,989.0,240.36638572136837,187.8249935941802,32.0,1092.0,193.02825979176995,122.07452551521371,33.0,796.0,181.21517104610808,108.32652952787411,32.0,634.0,213.7503772264798,105.13580173712904,33.0,1087.0
