,exp1,,,,exp2,,,,exp3,,,,exp4,,,,exp5,,,,exp6,,,,exp7,,,,exp8,,,,exp9,,,,exp10,,,,aggregated,,,
prefix,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max
ql_,144.7768963807635,88.74330290898634,33.0,461.0,137.8423401090729,84.66339122412232,32.0,474.0,132.825483391175,80.45485328887852,32.0,414.0,128.67823500247894,80.02844290542811,32.0,462.0,136.64947942488845,83.17069600278691,32.0,443.0,142.50669310857708,92.92892872229683,31.0,626.0,135.86911254338125,85.08272540041968,31.0,484.0,128.26276648487854,77.66728851478975,33.0,468.0,146.02231036192364,88.92749408581017,32.0,477.0,131.7882994546356,78.34026882882256,32.0,378.0,136.71988360194425,64.46962772285524,32.0,626.0
veh_n_,143.1710461080813,91.79984910759353,33.0,599.0,134.38175508180467,86.53144226401855,32.0,573.0,127.13534952900348,77.53864899574027,32.0,437.0,125.46355974219138,76.00379706615152,32.0,412.0,136.8601883986118,83.54814151707117,32.0,485.0,133.825483391175,77.96176620089837,32.0,418.0,127.96826970748637,77.60127142014144,32.0,370.0,132.11006445215668,78.1323205004912,32.0,397.0,131.3321764997521,79.60376028592687,33.0,439.0,137.9806643529995,82.36422884606898,31.0,442.0,131.55430097188759,59.64193631767143,33.333333333333336,579.0
delay_,137.56420426375806,87.56745680810428,32.0,541.0,134.32374814080316,82.21039112521206,33.0,411.0,129.92464055528012,77.94419727962868,32.0,419.0,131.1090728805156,80.28594730898264,32.0,485.0,144.087754090233,92.64530486567458,31.0,695.0,137.63758056519583,84.21461997748939,33.0,514.0,139.44769459593456,87.40115940062437,31.0,499.0,131.1576598909271,77.42231726313925,33.0,379.0,138.59147248388697,83.62922283133081,32.0,494.0,133.87605354486863,80.23564937883387,31.0,419.0,135.84290933331565,63.96061145973029,31.0,685.0
throughput_,128.51908775409024,77.2036111651856,32.0,430.0,134.12295488349034,80.97017598108077,32.0,481.0,136.36588993554784,89.74006768787723,33.0,703.0,128.02677243430838,72.89834652266379,32.0,378.0,132.5647000495786,80.08748257004034,32.0,472.0,139.75061973227565,88.6272165463893,33.0,559.0,140.78780366881506,87.29721166605371,31.0,448.0,128.98562221120477,77.82773949717505,32.0,354.0,141.94595934556273,86.75222742431284,33.0,483.0,138.74467030242934,86.00319388104694,31.0,538.0,134.27932994625155,61.38660581411282,31.0,518.0
delay_prq_,132.86911254338125,81.58443821212853,33.0,500.0,137.15617253346554,87.30028740717283,32.0,495.0,137.38572136836888,83.24805728694992,32.0,496.0,131.6564204263758,81.00611412402121,32.0,522.0,143.94050570153695,90.58189549797488,31.0,473.0,126.89241447694596,74.97356562569044,32.0,444.0,131.03767972235994,80.37393120676326,32.0,541.0,138.8953891918691,88.33250484539454,32.0,560.0,129.55627169062964,75.67714115919894,32.0,472.0,132.9082796232028,82.96543801263344,31.0,467.0,133.49614463882824,61.73745488640854,32.0,521.5
delay_pwtl_,121.87654933068914,73.51646593979781,33.0,469.0,134.9846306395637,86.41940610627236,32.0,522.0,130.31184928111057,78.33496340376585,31.0,450.0,131.2543381259296,80.61099307559503,33.0,506.0,127.67724343083788,74.19240753640733,33.0,388.0,135.05552801189887,80.61537188993003,31.0,419.0,136.95835399107585,79.19231571260075,32.0,423.0,135.3648983639068,82.69665545123047,31.0,504.0,132.0312345066931,79.32426366294047,32.0,416.0,126.95290034705008,77.84072733543546,32.0,450.0,130.54316486163657,57.387699507944795,31.0,445.0
act_throughput_mqr_,140.57213683688647,90.69301020609677,33.0,570.0,131.53247397124443,78.9532214168658,31.0,359.0,142.01289043133366,88.01508727327726,32.0,434.0,140.4719881011403,84.5522188471013,32.0,553.0,137.60039662865643,82.56584048936718,31.0,435.0,125.28904313336639,78.37830677010973,32.0,478.0,127.71095686663361,76.00713497683967,32.0,410.0,130.8289538919187,78.44517088935099,32.0,447.0,129.76450173525038,77.86555854485412,31.0,391.0,143.30193356470005,87.94612777211216,32.0,515.0,134.4697465887045,62.78350997456008,32.0,570.0
