step,tl_id,start_at_step,cycle_time
198,0,-1,203
410,0,202,212
529,0,414,119
777,0,533,248
1088,0,781,311
1294,0,1092,206
1482,0,1298,188
1769,0,1486,287
2131,0,1773,362
2367,0,2135,236
2660,0,2371,293
2881,0,2664,221
3231,0,2885,350
3443,0,3235,212
3715,0,3447,272
3990,0,3719,275
4184,0,3994,194
4414,0,4188,230
4578,0,4418,164
4850,0,4582,272
5083,0,4854,233
5373,0,5087,290
5540,0,5377,167
5764,0,5544,224
6087,0,5768,323
6359,0,6091,272
6646,0,6363,287
6807,0,6650,161
7118,0,6811,311
7477,0,7122,359
7788,0,7481,311
8129,0,7792,341
8386,0,8133,257
8778,0,8390,392
9095,0,8782,317
