step,tl_id,start_at_step,cycle_time
186,0,-1,191
437,0,190,251
778,0,441,341
1026,0,782,248
1322,0,1030,296
1495,0,1326,173
1713,0,1499,218
1886,0,1717,173
2149,0,1890,263
2409,0,2153,260
2573,0,2413,164
2875,0,2577,302
3102,0,2879,227
3395,0,3106,293
3733,0,3399,338
3951,0,3737,218
4193,0,3955,242
4468,0,4197,275
4770,0,4472,302
5087,0,4774,317
5488,0,5091,401
5745,0,5492,257
6011,0,5749,266
6250,0,6015,239
6552,0,6254,302
6848,0,6556,296
7045,0,6852,197
7353,0,7049,308
7715,0,7357,362
8122,0,7719,407
8319,0,8126,197
8654,0,8323,335
8944,0,8658,290
