step,tl_id,start_at_step,cycle_time
270,0,-1,275
566,0,274,296
793,0,570,227
1242,0,797,449
1571,0,1246,329
1756,0,1575,185
2019,0,1760,263
2315,0,2023,296
2428,0,2319,113
2667,0,2432,239
2891,0,2671,224
3049,0,2895,158
3372,0,3053,323
3602,0,3376,230
3868,0,3606,266
4053,0,3872,185
4262,0,4057,209
4495,0,4266,233
4815,0,4499,320
5012,0,4819,197
5365,0,5016,353
5532,0,5369,167
5858,0,5536,326
6157,0,5862,299
6480,0,6161,323
6722,0,6484,242
7081,0,6726,359
7362,0,7085,281
7547,0,7366,185
7816,0,7551,269
8199,0,7820,383
8474,0,8203,275
8731,0,8478,257
