step,tl_id,start_at_step,cycle_time
234,0,-1,239
413,0,238,179
814,0,417,401
1053,0,818,239
1271,0,1057,218
1480,0,1275,209
1770,0,1484,290
2060,0,1774,290
2308,0,2064,248
2571,0,2312,263
2966,0,2575,395
3277,0,2970,311
3474,0,3281,197
3701,0,3478,227
4036,0,3705,335
4356,0,4040,320
4499,0,4360,143
4840,0,4503,341
5130,0,4844,290
5483,0,5134,353
5689,0,5487,206
6039,0,5693,350
6371,0,6043,332
6637,0,6375,266
6933,0,6641,296
7082,0,6937,149
7222,0,7086,140
7416,0,7226,194
7634,0,7420,218
7759,0,7638,125
8136,0,7763,377
8471,0,8140,335
8719,0,8475,248
8931,0,8723,212
