step,tl_id,start_at_step,cycle_time
216,0,-1,221
572,0,220,356
853,0,576,281
1149,0,857,296
1433,0,1153,284
1696,0,1437,263
1968,0,1700,272
2129,0,1972,161
2413,0,2133,284
2661,0,2417,248
2978,0,2665,317
3139,0,2982,161
3315,0,3143,176
3587,0,3319,272
3808,0,3591,221
3987,0,3812,179
4229,0,3991,242
4423,0,4233,194
4761,0,4427,338
4883,0,4765,122
5041,0,4887,158
5298,0,5045,257
5459,0,5302,161
5749,0,5463,290
6054,0,5753,305
6353,0,6058,299
6586,0,6357,233
6903,0,6590,317
7151,0,6907,248
7513,0,7155,362
7869,0,7517,356
8081,0,7873,212
8329,0,8085,248
8604,0,8333,275
