step,tl_id,start_at_step,cycle_time
294,0,-1,299
563,0,298,269
739,0,567,176
990,0,743,251
1310,0,994,320
1609,0,1314,299
1887,0,1613,278
2141,0,1891,254
2434,0,2145,293
2796,0,2438,362
3068,0,2800,272
3268,0,3072,200
3648,0,3272,380
3917,0,3652,269
4099,0,3921,182
4440,0,4103,341
4619,0,4444,179
4882,0,4623,263
5235,0,4886,353
5438,0,5239,203
5713,0,5442,275
6048,0,5717,335
6329,0,6052,281
6598,0,6333,269
6933,0,6602,335
7181,0,6937,248
7459,0,7185,278
7653,0,7463,194
7817,0,7657,164
8083,0,7821,266
8385,0,8087,302
8660,0,8389,275
