step,tl_id,start_at_step,cycle_time
255,0,-1,260
668,0,259,413
913,0,672,245
1128,0,917,215
1382,0,1132,254
1654,0,1386,272
2058,0,1658,404
2450,0,2062,392
2752,0,2454,302
3111,0,2756,359
3383,0,3115,272
3607,0,3387,224
3945,0,3611,338
4334,0,3949,389
4669,0,4338,335
4980,0,4673,311
5222,0,4984,242
5428,0,5226,206
5847,0,5432,419
6122,0,5851,275
6385,0,6126,263
6660,0,6389,275
6923,0,6664,263
7141,0,6927,218
7377,0,7145,236
7688,0,7381,311
8005,0,7692,317
8250,0,8009,245
8570,0,8254,320
8875,0,8574,305
