,exp1,,,,exp2,,,,exp3,,,,exp4,,,,exp5,,,,exp6,,,,exp7,,,,exp8,,,,exp9,,,,exp10,,,,aggregated,,,
prefix,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max,mean,std,min,max
ql_,254.22046353522865,269.87503216603625,-0.99,1033.14,369.6441965389369,438.59603429274273,-0.99,2259.69,233.48844870210132,309.72254272334436,-0.99,1292.85,224.33455500618044,300.757792915804,-0.99,1215.72,265.57843634116193,324.7653432227272,-0.99,1233.44,286.0430840543881,329.93579819165734,-0.99,997.97,253.497348578492,339.64197776614844,-0.99,1294.53,237.06286155747839,300.63327179523014,-0.99,1073.65,321.1414771322621,360.2932353642423,-0.99,1257.33,254.1767058096415,310.87215603012976,-0.99,1318.79,323.28080208412894,332.183491695003,-0.91,2259.69
veh_n_,268.7974721878862,315.0301413905072,-0.99,1313.37,299.3467923362175,463.07396854106474,-0.99,1928.96,246.4037762669963,343.5295499626009,-0.99,1535.22,279.52652039555005,367.3091834158293,-0.99,1163.38,303.1242954264524,410.654331860551,-0.99,1481.1,327.1597713226205,512.7437586797485,-0.99,1952.03,214.1208343634116,246.39405360515545,-0.99,1164.17,235.9904264524104,231.98967885648773,-0.99,792.13,262.70019159456115,399.9267928815319,-0.99,1476.92,195.81514833127315,295.5746720414127,-0.99,1120.66,352.6678980713138,414.9606217219786,-0.91,1948.64
delay_,384.72132880098883,388.7403235486423,-0.99,1583.5,200.74246600741654,255.15514072270577,-0.99,1342.99,285.20612484548826,356.93707593448653,-0.99,1527.59,313.5590296662547,445.25331744010435,-0.99,1786.08,331.32033992583433,448.6108807767457,-0.99,1492.66,252.96743510506798,365.7248965751971,-0.99,1426.29,226.33010506798513,335.85614403899046,-0.99,1240.85,263.8476576019778,355.30848545257675,-0.99,1147.73,297.35655747836836,381.88608731865867,-0.99,1299.68,232.51996909765143,240.93456764662872,-0.99,831.37,340.6395366137044,356.44218945189067,-0.91,1756.3200000000002
throughput_,294.720957972806,320.4333946811496,-0.99,1055.66,284.1350494437577,369.7757928089506,-0.99,1348.14,271.8398702101359,321.3065508379326,-0.99,1106.54,266.3652101359703,407.07555275434135,-0.99,1446.8,218.98869592088997,225.04661873954,-0.99,829.94,135.2479048207664,154.91490359880297,-0.99,695.12,315.50773176761436,341.5211068533926,-0.99,1324.22,274.5848640296662,280.1272501238912,-0.99,1201.13,303.52577873918415,447.8711673412172,-0.99,2108.35,356.18857231149565,410.52032274158597,-0.99,1326.88,343.257480908065,364.67512604638085,-0.91,2108.35
delay_prq_,222.7681767614339,265.2070124898752,-0.99,1274.76,313.0333189122373,434.97456566709303,-0.99,1440.94,358.44011742892457,462.488891435243,-0.99,1302.04,277.71069839307785,378.9531724053421,-0.99,1405.39,243.75359085290486,359.6470370533336,-0.99,1403.66,230.40958590852907,288.98537436734364,-0.99,1486.22,265.61588998763904,334.11183463549503,-0.99,1210.86,337.3565574783684,465.97687729425445,-0.99,1811.89,284.3684239802225,379.8974374331559,-0.99,1466.14,198.0549505562423,205.24097452136283,-0.99,759.59,345.1146140386542,376.361323547528,-0.91,1810.99
delay_pwtl_,233.42998145859085,298.4355332431131,-0.99,1036.7,224.39364029666257,336.07847334135107,-0.99,1427.19,257.79710135970333,352.6499472804656,-0.99,1800.32,329.18226823238564,326.37173071601524,-0.99,1064.81,276.87151421508037,278.2765943886421,-0.99,997.48,289.2590296662546,282.177042066174,-0.99,1079.12,277.729239802225,349.0427353636341,-0.99,1271.14,219.64110630407913,256.24767223305804,-0.99,949.77,267.94271322620517,310.85959671878436,-0.99,1236.51,202.22553152039552,271.4135973540232,-0.99,1010.13,317.858807773649,330.6560628294657,-0.91,1800.32
act_throughput_mqr_,214.2393757725587,229.31227078833263,-0.99,1104.27,133.54741038318912,190.69444370371505,-0.99,895.28,283.16409765142146,302.80041086164795,-0.99,1402.93,319.79524721878863,470.65351523163577,-0.99,1505.4,187.4869653893696,273.43396353758516,-0.99,1045.37,273.2990791100123,281.9386916466106,-0.99,960.62,235.3655809641533,338.61846158466255,-0.99,1507.23,244.4244190358467,239.05890770686977,-0.99,835.09,289.3927750309023,366.8706243922148,-0.99,1170.29,220.17967243510506,247.38665677339114,-0.99,1069.11,285.6955082168882,287.30755354252676,-0.91,1493.22
