step,tl_id,start_at_step,cycle_time
252,0,-1,257
425,0,256,173
568,0,429,143
864,0,572,296
1223,0,868,359
1474,0,1227,251
1686,0,1478,212
1991,0,1690,305
2266,0,1995,275
2409,0,2270,143
2573,0,2413,164
2695,0,2577,122
2976,0,2699,281
3269,0,2980,293
3427,0,3273,158
3750,0,3431,323
4022,0,3754,272
4285,0,4026,263
4608,0,4289,323
4958,0,4612,350
5254,0,4962,296
5559,0,5258,305
5735,0,5563,176
5980,0,5739,245
6069,0,5984,89
6425,0,6073,356
6604,0,6429,179
7005,0,6608,401
7238,0,7009,233
7636,0,7242,398
7776,0,7640,140
7964,0,7780,188
8137,0,7968,173
8400,0,8141,263
8693,0,8404,293
