step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
32,0,25,1,7,6,0
67,0,36,2,31,24,0
99,0,71,3,28,21,0
200,0,103,0,97,75,0
280,0,204,1,76,34,0
396,0,284,2,112,58,0
458,0,400,3,58,0,13
526,0,462,0,64,16,0
636,0,530,1,106,37,0
686,0,640,2,46,0,6
796,0,690,3,106,13,0
810,0,800,0,10,0,27
839,0,814,1,25,0,11
889,0,843,2,46,0,8
993,0,893,3,100,61,0
1061,0,997,0,64,0,10
1114,0,1065,1,49,0,15
1212,0,1118,2,94,15,0
1304,0,1216,3,88,29,0
1321,0,1308,0,13,0,34
1344,0,1325,1,19,0,30
1373,0,1348,2,25,0,4
1423,0,1377,3,46,24,0
1545,0,1427,0,118,36,0
1610,0,1549,1,61,0,14
1699,0,1614,2,85,11,0
1776,0,1703,3,73,0,4
1808,0,1780,0,28,0,21
1822,0,1812,1,10,0,35
1845,0,1826,2,19,0,14
1949,0,1849,3,100,44,0
2035,0,1953,0,82,3,0
2154,0,2039,1,115,19,0
2267,0,2158,2,109,17,0
2284,0,2271,3,13,0,29
2325,0,2288,0,37,0,20
2426,0,2329,1,97,33,0
2539,0,2430,2,109,28,0
2580,0,2543,3,37,0,23
2690,0,2584,0,106,15,0
2704,0,2694,1,10,0,35
2781,0,2708,2,73,17,0
2873,0,2785,3,88,0,2
2956,0,2877,0,79,0,6
3069,0,2960,1,109,14,0
3185,0,3073,2,112,47,0
3250,0,3189,3,61,0,10
3369,0,3254,0,115,21,0
3452,0,3373,1,79,0,5
3535,0,3456,2,79,18,0
3588,0,3539,3,49,0,15
3677,0,3592,0,85,0,3
3724,0,3681,1,43,0,20
3777,0,3728,2,49,0,3
3809,0,3781,3,28,0,27
3889,0,3813,0,76,11,0
3909,0,3893,1,16,0,26
3980,0,3913,2,67,19,0
3997,0,3984,3,13,0,34
4077,0,4001,0,76,47,0
4142,0,4081,1,61,0,8
4171,0,4146,2,25,0,2
4290,0,4175,3,115,51,0
4313,0,4294,0,19,0,16
4432,0,4317,1,115,30,0
4443,0,4436,2,7,0,30
4526,0,4447,3,79,36,0
4621,0,4530,0,91,10,0
4671,0,4625,1,46,0,10
4763,0,4675,2,88,8,0
4867,0,4767,3,100,17,0
4911,0,4871,0,40,0,14
4994,0,4915,1,79,0,4
5005,0,4998,2,7,0,36
5124,0,5009,3,115,65,0
5213,0,5128,0,85,13,0
5263,0,5217,1,46,0,12
5361,0,5267,2,94,23,0
5432,0,5365,3,67,0,3
5542,0,5436,0,106,31,0
5619,0,5546,1,73,0,5
5702,0,5623,2,79,0,2
5800,0,5706,3,94,15,0
5898,0,5804,0,94,13,0
5996,0,5902,1,94,27,0
6037,0,6000,2,37,0,23
6054,0,6041,3,13,0,34
6083,0,6058,0,25,0,17
6157,0,6087,1,70,40,0
6195,0,6161,2,34,0,23
6248,0,6199,3,49,0,12
6283,0,6252,0,31,0,18
6357,0,6287,1,70,12,0
6398,0,6361,2,37,0,25
6478,0,6402,3,76,0,0
6546,0,6482,0,64,0,10
6602,0,6550,1,52,0,6
6649,0,6606,2,43,0,18
6771,0,6653,3,118,45,0
6890,0,6775,0,115,27,0
7003,0,6894,1,109,15,0
7056,0,7007,2,49,0,14
7172,0,7060,3,112,31,0
7228,0,7176,0,52,0,17
7263,0,7232,1,31,0,25
7340,0,7267,2,73,0,6
7414,0,7344,3,70,19,0
7464,0,7418,0,46,0,5
7487,0,7468,1,19,0,31
7516,0,7491,2,25,0,24
7557,0,7520,3,37,0,3
7604,0,7561,0,43,28,0
7696,0,7608,1,88,0,3
7803,0,7700,2,103,13,0
7871,0,7807,3,64,0,7
7888,0,7875,0,13,12,0
7917,0,7892,1,25,0,29
8003,0,7921,2,82,21,0
8020,0,8007,3,13,0,7
8103,0,8024,0,79,78,0
8216,0,8107,1,109,14,0
8266,0,8220,2,46,45,0
8364,0,8270,3,94,79,0
8432,0,8368,0,64,63,0
