step,tl_id,start_at_step,cycle_time
234,0,-1,239
560,0,238,326
877,0,564,317
1098,0,881,221
1265,0,1102,167
1510,0,1269,245
1848,0,1514,338
2099,0,1852,251
2311,0,2103,212
2619,0,2315,308
2882,0,2623,263
3130,0,2886,248
3495,0,3134,365
3770,0,3499,275
4162,0,3774,392
4413,0,4166,251
4724,0,4417,311
4987,0,4728,263
5262,0,4991,275
5477,0,5266,215
5620,0,5481,143
6006,0,5624,386
6263,0,6010,257
6586,0,6267,323
6774,0,6590,188
7046,0,6778,272
7375,0,7050,329
7707,0,7379,332
7961,0,7711,254
8221,0,7965,260
8454,0,8225,233
