step,tl_id,start_at_step,cycle_time
99,0,-1,104
458,0,103,359
796,0,462,338
993,0,800,197
1304,0,997,311
1423,0,1308,119
1776,0,1427,353
1949,0,1780,173
2284,0,1953,335
2580,0,2288,296
2873,0,2584,293
3250,0,2877,377
3588,0,3254,338
3809,0,3592,221
3997,0,3813,188
4290,0,4001,293
4526,0,4294,236
4867,0,4530,341
5124,0,4871,257
5432,0,5128,308
5800,0,5436,368
6054,0,5804,254
6248,0,6058,194
6478,0,6252,230
6771,0,6482,293
7172,0,6775,401
7414,0,7176,242
7557,0,7418,143
7871,0,7561,314
8020,0,7875,149
8364,0,8024,344
