step,tl_id,start_at_step,cycle_time
81,0,-1,86
374,0,85,293
556,0,378,182
924,0,560,368
1301,0,928,377
1552,0,1305,251
1908,0,1556,356
2147,0,1912,239
2383,0,2151,236
2625,0,2387,242
2909,0,2629,284
3184,0,2913,275
3555,0,3188,371
3815,0,3559,260
4195,0,3819,380
4440,0,4199,245
4757,0,4444,317
5047,0,4761,290
5343,0,5051,296
5588,0,5347,245
5926,0,5592,338
6159,0,5930,233
6326,0,6163,167
6676,0,6330,350
7080,0,6680,404
7403,0,7084,323
7567,0,7407,164
7788,0,7571,221
7991,0,7792,203
8197,0,7995,206
8355,0,8201,158
8585,0,8359,230
8809,0,8589,224
9132,0,8813,323
9380,0,9136,248
9637,0,9384,257
