step,tl_id,start_at_step,cycle_time
246,0,-1,251
518,0,250,272
829,0,522,311
1131,0,833,302
1394,0,1135,263
1717,0,1398,323
2076,0,1721,359
2336,0,2080,260
2470,0,2340,134
2760,0,2474,290
2978,0,2764,218
3199,0,2982,221
3420,0,3203,221
3743,0,3424,323
4024,0,3747,281
4176,0,4028,152
4382,0,4180,206
4633,0,4386,251
4875,0,4637,242
5060,0,4879,185
5416,0,5064,356
5718,0,5420,302
5993,0,5722,275
6310,0,5997,317
6528,0,6314,218
6806,0,6532,278
7108,0,6810,302
7362,0,7112,254
7664,0,7366,302
7957,0,7668,293
8196,0,7961,239
8429,0,8200,233
