step,tl_id,start_at_step,cycle_time
87,0,-1,92
290,0,91,203
595,0,294,305
813,0,599,218
1121,0,817,308
1501,0,1125,380
1785,0,1505,284
2069,0,1789,284
2413,0,2073,344
2715,0,2417,302
2852,0,2719,137
3178,0,2856,326
3486,0,3182,308
3782,0,3490,296
4036,0,3786,254
4311,0,4040,275
4625,0,4315,314
4912,0,4629,287
5211,0,4916,299
5426,0,5215,215
5641,0,5430,215
5916,0,5645,275
6170,0,5920,254
6328,0,6174,158
6537,0,6332,209
6818,0,6541,281
7003,0,6822,185
7293,0,7007,290
7619,0,7297,326
7924,0,7623,305
8235,0,7928,311
8627,0,8239,392
