step,tl_id,start_at_step,cycle_time
276,0,-1,281
551,0,280,275
856,0,555,305
1275,0,860,419
1559,0,1279,284
1747,0,1563,188
2049,0,1751,302
2333,0,2053,284
2620,0,2337,287
2907,0,2624,287
3197,0,2911,290
3379,0,3201,182
3639,0,3383,260
3953,0,3643,314
4324,0,3957,371
4500,0,4328,176
4811,0,4504,311
5050,0,4815,239
5406,0,5054,356
5786,0,5410,380
6094,0,5790,308
6246,0,6098,152
6443,0,6250,197
6700,0,6447,257
6987,0,6704,287
7289,0,6991,302
7591,0,7293,302
7764,0,7595,173
8108,0,7768,344
8332,0,8112,224
8514,0,8336,182
