step,tl_id,start_at_step,cycle_time
285,0,-1,290
647,0,289,362
859,0,651,212
1200,0,863,341
1466,0,1204,266
1657,0,1470,191
1929,0,1661,272
2255,0,1933,326
2551,0,2259,296
2835,0,2555,284
3230,0,2839,395
3559,0,3234,329
3876,0,3563,317
4226,0,3880,350
4513,0,4230,287
4779,0,4517,266
5219,0,4783,440
5536,0,5223,317
5871,0,5540,335
6092,0,5875,221
6454,0,6096,362
6702,0,6458,248
6908,0,6706,206
7156,0,6912,248
7434,0,7160,278
7706,0,7438,272
7987,0,7710,281
8301,0,7991,314
8516,0,8305,215
8665,0,8520,149
