step,tl_id,start_at_step,cycle_time
249,0,-1,254
476,0,253,227
766,0,480,290
978,0,770,212
1139,0,982,161
1339,0,1143,200
1614,0,1343,275
1919,0,1618,305
2119,0,1923,200
2490,0,2123,371
2876,0,2494,386
3163,0,2880,287
3369,0,3167,206
3557,0,3373,188
3844,0,3561,287
4056,0,3848,212
4217,0,4060,161
4615,0,4221,398
4863,0,4619,248
5102,0,4867,239
5404,0,5106,302
5613,0,5408,209
5942,0,5617,329
6133,0,5946,191
6537,0,6137,404
6788,0,6541,251
6970,0,6792,182
7329,0,6974,359
7589,0,7333,260
7954,0,7593,365
8307,0,7958,353
