step,tl_id,start_at_step,cycle_time
243,0,-1,248
443,0,247,200
775,0,447,332
942,0,779,167
1157,0,946,215
1429,0,1161,272
1764,0,1433,335
2069,0,1768,305
2425,0,2073,356
2793,0,2429,368
3074,0,2797,281
3400,0,3078,326
3624,0,3404,224
3812,0,3628,188
4006,0,3816,194
4182,0,4010,176
4523,0,4186,341
4753,0,4527,230
5043,0,4757,290
5390,0,5047,347
5587,0,5394,197
5916,0,5591,329
6206,0,5920,290
6484,0,6210,278
6765,0,6488,281
6956,0,6769,191
7162,0,6960,206
7461,0,7166,299
7679,0,7465,218
8050,0,7683,371
8478,0,8054,428
8777,0,8482,299
