step,tl_id,start_at_step,cycle_time
93,0,-1,98
398,0,97,305
781,0,402,383
1050,0,785,269
1418,0,1054,368
1546,0,1422,128
1899,0,1550,353
2099,0,1903,200
2413,0,2103,314
2670,0,2417,257
2927,0,2674,257
3115,0,2931,188
3456,0,3119,341
3635,0,3460,179
4075,0,3639,440
4428,0,4079,353
4793,0,4432,365
4924,0,4797,131
5193,0,4928,269
5495,0,5197,302
5782,0,5499,287
6039,0,5786,257
6209,0,6043,170
6601,0,6213,392
6840,0,6605,239
7151,0,6844,311
7366,0,7155,215
7620,0,7370,254
7730,0,7624,110
7891,0,7734,161
8211,0,7895,320
8486,0,8215,275
8692,0,8490,206
8991,0,8696,299
