step,tl_id,start_at_step,cycle_time
171,0,-1,176
518,0,175,347
706,0,522,188
978,0,710,272
1214,0,982,236
1501,0,1218,287
1878,0,1505,377
2105,0,1882,227
2431,0,2109,326
2709,0,2435,278
3032,0,2713,323
3334,0,3036,302
3618,0,3338,284
4004,0,3622,386
4342,0,4008,338
4557,0,4346,215
4811,0,4561,254
5053,0,4815,242
5298,0,5057,245
5567,0,5302,269
5773,0,5571,206
5934,0,5777,161
6266,0,5938,332
6451,0,6270,185
6687,0,6455,236
7061,0,6691,374
7402,0,7065,341
7737,0,7406,335
8024,0,7741,287
8248,0,8028,224
